clip_id,file_path,label,method,param,source_clip,source_video,speaker_id,tier
UnodrLYWJYI_clip0051_t00486_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\UnodrLYWJYI_clip0051_t00486_anonblu.mp4,1,anonymization,blur_box=468x579,UnodrLYWJYI_clip0051_t00486,UnodrLYWJYI,138,tier2
UnodrLYWJYI_clip0054_t00528_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\UnodrLYWJYI_clip0054_t00528_anonblu.mp4,1,anonymization,blur_box=556x641,UnodrLYWJYI_clip0054_t00528,UnodrLYWJYI,138,tier2
UnodrLYWJYI_clip0055_t00532_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\UnodrLYWJYI_clip0055_t00532_anonblu.mp4,1,anonymization,blur_box=734x648,UnodrLYWJYI_clip0055_t00532,UnodrLYWJYI,138,tier2
UnodrLYWJYI_clip0056_t00540_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\UnodrLYWJYI_clip0056_t00540_anonblu.mp4,1,anonymization,blur_box=454x621,UnodrLYWJYI_clip0056_t00540,UnodrLYWJYI,138,tier2
UnodrLYWJYI_clip0057_t00543_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\UnodrLYWJYI_clip0057_t00543_anonblu.mp4,1,anonymization,blur_box=450x583,UnodrLYWJYI_clip0057_t00543,UnodrLYWJYI,138,tier2
UnodrLYWJYI_clip0058_t00548_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\UnodrLYWJYI_clip0058_t00548_anonblu.mp4,1,anonymization,blur_box=435x583,UnodrLYWJYI_clip0058_t00548,UnodrLYWJYI,138,tier2
UnodrLYWJYI_clip0060_t00586_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\UnodrLYWJYI_clip0060_t00586_anonblu.mp4,1,anonymization,blur_box=442x602,UnodrLYWJYI_clip0060_t00586,UnodrLYWJYI,138,tier2
RoXXg62YfpM_clip0009_t00066_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\RoXXg62YfpM_clip0009_t00066_anonblu.mp4,1,anonymization,blur_box=407x539,RoXXg62YfpM_clip0009_t00066,RoXXg62YfpM,139,tier1
RoXXg62YfpM_clip0017_t00146_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\RoXXg62YfpM_clip0017_t00146_anonblu.mp4,1,anonymization,blur_box=431x612,RoXXg62YfpM_clip0017_t00146,RoXXg62YfpM,139,tier1
RoXXg62YfpM_clip0029_t00244_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\RoXXg62YfpM_clip0029_t00244_anonblu.mp4,1,anonymization,blur_box=407x550,RoXXg62YfpM_clip0029_t00244,RoXXg62YfpM,139,tier1
RoXXg62YfpM_clip0047_t00383_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\RoXXg62YfpM_clip0047_t00383_anonblu.mp4,1,anonymization,blur_box=413x555,RoXXg62YfpM_clip0047_t00383,RoXXg62YfpM,139,tier1
RoXXg62YfpM_clip0062_t00540_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\RoXXg62YfpM_clip0062_t00540_anonblu.mp4,1,anonymization,blur_box=812x583,RoXXg62YfpM_clip0062_t00540,RoXXg62YfpM,139,tier1
RoXXg62YfpM_clip0069_t00616_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\RoXXg62YfpM_clip0069_t00616_anonblu.mp4,1,anonymization,blur_box=525x597,RoXXg62YfpM_clip0069_t00616,RoXXg62YfpM,139,tier1
Wv2KVSy4j3E_clip0026_t00177_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\Wv2KVSy4j3E_clip0026_t00177_anonblu.mp4,1,anonymization,blur_box=405x545,Wv2KVSy4j3E_clip0026_t00177,Wv2KVSy4j3E,139,tier1
Wv2KVSy4j3E_clip0046_t00359_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\Wv2KVSy4j3E_clip0046_t00359_anonblu.mp4,1,anonymization,blur_box=405x565,Wv2KVSy4j3E_clip0046_t00359,Wv2KVSy4j3E,139,tier1
Wv2KVSy4j3E_clip0052_t00440_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\Wv2KVSy4j3E_clip0052_t00440_anonblu.mp4,1,anonymization,blur_box=430x574,Wv2KVSy4j3E_clip0052_t00440,Wv2KVSy4j3E,139,tier1
Wv2KVSy4j3E_clip0060_t00548_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\Wv2KVSy4j3E_clip0060_t00548_anonblu.mp4,1,anonymization,blur_box=412x582,Wv2KVSy4j3E_clip0060_t00548,Wv2KVSy4j3E,139,tier1
Wv2KVSy4j3E_clip0067_t00620_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\Wv2KVSy4j3E_clip0067_t00620_anonblu.mp4,1,anonymization,blur_box=438x614,Wv2KVSy4j3E_clip0067_t00620,Wv2KVSy4j3E,139,tier1
Wv2KVSy4j3E_clip0076_t00675_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\Wv2KVSy4j3E_clip0076_t00675_anonblu.mp4,1,anonymization,blur_box=446x567,Wv2KVSy4j3E_clip0076_t00675,Wv2KVSy4j3E,139,tier1
_UEZaDjz02I_clip0005_t00039_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\_UEZaDjz02I_clip0005_t00039_anonblu.mp4,1,anonymization,blur_box=949x563,_UEZaDjz02I_clip0005_t00039,_UEZaDjz02I,139,tier1
_UEZaDjz02I_clip0014_t00177_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\_UEZaDjz02I_clip0014_t00177_anonblu.mp4,1,anonymization,blur_box=269x372,_UEZaDjz02I_clip0014_t00177,_UEZaDjz02I,139,tier1
_UEZaDjz02I_clip0025_t00265_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\_UEZaDjz02I_clip0025_t00265_anonblu.mp4,1,anonymization,blur_box=429x588,_UEZaDjz02I_clip0025_t00265,_UEZaDjz02I,139,tier1
_UEZaDjz02I_clip0035_t00373_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\_UEZaDjz02I_clip0035_t00373_anonblu.mp4,1,anonymization,blur_box=447x589,_UEZaDjz02I_clip0035_t00373,_UEZaDjz02I,139,tier1
_UEZaDjz02I_clip0048_t00511_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\_UEZaDjz02I_clip0048_t00511_anonblu.mp4,1,anonymization,blur_box=417x598,_UEZaDjz02I_clip0048_t00511,_UEZaDjz02I,139,tier1
_UEZaDjz02I_clip0052_t00532_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\_UEZaDjz02I_clip0052_t00532_anonblu.mp4,1,anonymization,blur_box=243x339,_UEZaDjz02I_clip0052_t00532,_UEZaDjz02I,139,tier1
okygVjgD02Y_clip0023_t00153_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\okygVjgD02Y_clip0023_t00153_anonblu.mp4,1,anonymization,blur_box=445x587,okygVjgD02Y_clip0023_t00153,okygVjgD02Y,139,tier1
okygVjgD02Y_clip0024_t00157_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\okygVjgD02Y_clip0024_t00157_anonblu.mp4,1,anonymization,blur_box=1093x668,okygVjgD02Y_clip0024_t00157,okygVjgD02Y,139,tier1
okygVjgD02Y_clip0035_t00278_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\okygVjgD02Y_clip0035_t00278_anonblu.mp4,1,anonymization,blur_box=426x582,okygVjgD02Y_clip0035_t00278,okygVjgD02Y,139,tier1
okygVjgD02Y_clip0036_t00282_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\okygVjgD02Y_clip0036_t00282_anonblu.mp4,1,anonymization,blur_box=423x580,okygVjgD02Y_clip0036_t00282,okygVjgD02Y,139,tier1
okygVjgD02Y_clip0038_t00290_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\okygVjgD02Y_clip0038_t00290_anonblu.mp4,1,anonymization,blur_box=517x615,okygVjgD02Y_clip0038_t00290,okygVjgD02Y,139,tier1
okygVjgD02Y_clip0049_t00432_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\okygVjgD02Y_clip0049_t00432_anonblu.mp4,1,anonymization,blur_box=408x571,okygVjgD02Y_clip0049_t00432,okygVjgD02Y,139,tier1
qwnzKjjauR8_clip0019_t00121_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\qwnzKjjauR8_clip0019_t00121_anonblu.mp4,1,anonymization,blur_box=420x579,qwnzKjjauR8_clip0019_t00121,qwnzKjjauR8,139,tier1
qwnzKjjauR8_clip0023_t00169_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\qwnzKjjauR8_clip0023_t00169_anonblu.mp4,1,anonymization,blur_box=304x343,qwnzKjjauR8_clip0023_t00169,qwnzKjjauR8,139,tier1
qwnzKjjauR8_clip0030_t00218_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\qwnzKjjauR8_clip0030_t00218_anonblu.mp4,1,anonymization,blur_box=502x630,qwnzKjjauR8_clip0030_t00218,qwnzKjjauR8,139,tier1
qwnzKjjauR8_clip0042_t00316_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\qwnzKjjauR8_clip0042_t00316_anonblu.mp4,1,anonymization,blur_box=525x589,qwnzKjjauR8_clip0042_t00316,qwnzKjjauR8,139,tier1
qwnzKjjauR8_clip0054_t00415_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\qwnzKjjauR8_clip0054_t00415_anonblu.mp4,1,anonymization,blur_box=474x592,qwnzKjjauR8_clip0054_t00415,qwnzKjjauR8,139,tier1
qwnzKjjauR8_clip0067_t00519_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\qwnzKjjauR8_clip0067_t00519_anonblu.mp4,1,anonymization,blur_box=244x341,qwnzKjjauR8_clip0067_t00519,qwnzKjjauR8,139,tier1
7635520940717395221_clip0000_t00049_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\7635520940717395221_clip0000_t00049_anonblu.mp4,1,anonymization,blur_box=424x571,7635520940717395221_clip0000_t00049,7635520940717395221,140,tier3
7635520940717395221_clip0001_t00056_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\7635520940717395221_clip0001_t00056_anonblu.mp4,1,anonymization,blur_box=527x453,7635520940717395221_clip0001_t00056,7635520940717395221,140,tier3
7635520940717395221_clip0002_t00063_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\7635520940717395221_clip0002_t00063_anonblu.mp4,1,anonymization,blur_box=442x553,7635520940717395221_clip0002_t00063,7635520940717395221,140,tier3
7641475225837784338_clip0000_t00000_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\7641475225837784338_clip0000_t00000_anonblu.mp4,1,anonymization,blur_box=202x260,7641475225837784338_clip0000_t00000,7641475225837784338,141,tier3
7641475225837784338_clip0001_t00007_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\7641475225837784338_clip0001_t00007_anonblu.mp4,1,anonymization,blur_box=199x258,7641475225837784338_clip0001_t00007,7641475225837784338,141,tier3
7642901099434757394_clip0005_t00031_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\7642901099434757394_clip0005_t00031_anonblu.mp4,1,anonymization,blur_box=192x254,7642901099434757394_clip0005_t00031,7642901099434757394,141,tier3
g6hBKVh_7Pk_clip0075_t00761_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\g6hBKVh_7Pk_clip0075_t00761_anonblu.mp4,1,anonymization,blur_box=741x754,g6hBKVh_7Pk_clip0075_t00761,g6hBKVh_7Pk,142,tier1
g6hBKVh_7Pk_clip0077_t00777_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\g6hBKVh_7Pk_clip0077_t00777_anonblu.mp4,1,anonymization,blur_box=465x711,g6hBKVh_7Pk_clip0077_t00777,g6hBKVh_7Pk,142,tier1
g6hBKVh_7Pk_clip0078_t00782_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\g6hBKVh_7Pk_clip0078_t00782_anonblu.mp4,1,anonymization,blur_box=582x684,g6hBKVh_7Pk_clip0078_t00782,g6hBKVh_7Pk,142,tier1
7633306425007099143_clip0000_t00000_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\7633306425007099143_clip0000_t00000_anonblu.mp4,1,anonymization,blur_box=349x434,7633306425007099143_clip0000_t00000,7633306425007099143,143,tier3
7633306425007099143_clip0001_t00002_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\7633306425007099143_clip0001_t00002_anonblu.mp4,1,anonymization,blur_box=480x481,7633306425007099143_clip0001_t00002,7633306425007099143,143,tier3
7633306425007099143_clip0002_t00007_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\7633306425007099143_clip0002_t00007_anonblu.mp4,1,anonymization,blur_box=1018x1152,7633306425007099143_clip0002_t00007,7633306425007099143,143,tier3
7633306425007099143_clip0003_t00013_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\7633306425007099143_clip0003_t00013_anonblu.mp4,1,anonymization,blur_box=495x774,7633306425007099143_clip0003_t00013,7633306425007099143,143,tier3
7633306425007099143_clip0004_t00024_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\7633306425007099143_clip0004_t00024_anonblu.mp4,1,anonymization,blur_box=558x589,7633306425007099143_clip0004_t00024,7633306425007099143,143,tier3
7633306425007099143_clip0005_t00030_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\7633306425007099143_clip0005_t00030_anonblu.mp4,1,anonymization,blur_box=626x1175,7633306425007099143_clip0005_t00030,7633306425007099143,143,tier3
7633306425007099143_clip0006_t00037_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\7633306425007099143_clip0006_t00037_anonblu.mp4,1,anonymization,blur_box=480x670,7633306425007099143_clip0006_t00037,7633306425007099143,143,tier3
7633306425007099143_clip0008_t00051_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\7633306425007099143_clip0008_t00051_anonblu.mp4,1,anonymization,blur_box=407x270,7633306425007099143_clip0008_t00051,7633306425007099143,143,tier3
7633306425007099143_clip0009_t00055_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\7633306425007099143_clip0009_t00055_anonblu.mp4,1,anonymization,blur_box=770x560,7633306425007099143_clip0009_t00055,7633306425007099143,143,tier3
7633306425007099143_clip0010_t00061_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\7633306425007099143_clip0010_t00061_anonblu.mp4,1,anonymization,blur_box=561x1088,7633306425007099143_clip0010_t00061,7633306425007099143,143,tier3
FufWLL1IIrQ_clip0021_t00132_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\FufWLL1IIrQ_clip0021_t00132_anonblu.mp4,1,anonymization,blur_box=1707x593,FufWLL1IIrQ_clip0021_t00132,FufWLL1IIrQ,144,tier2
FufWLL1IIrQ_clip0022_t00136_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\FufWLL1IIrQ_clip0022_t00136_anonblu.mp4,1,anonymization,blur_box=291x367,FufWLL1IIrQ_clip0022_t00136,FufWLL1IIrQ,144,tier2
FufWLL1IIrQ_clip0023_t00144_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\FufWLL1IIrQ_clip0023_t00144_anonblu.mp4,1,anonymization,blur_box=1209x807,FufWLL1IIrQ_clip0023_t00144,FufWLL1IIrQ,144,tier2
FufWLL1IIrQ_clip0024_t00150_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\FufWLL1IIrQ_clip0024_t00150_anonblu.mp4,1,anonymization,blur_box=1628x983,FufWLL1IIrQ_clip0024_t00150,FufWLL1IIrQ,144,tier2
FufWLL1IIrQ_clip0025_t00157_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\FufWLL1IIrQ_clip0025_t00157_anonblu.mp4,1,anonymization,blur_box=467x648,FufWLL1IIrQ_clip0025_t00157,FufWLL1IIrQ,144,tier2
FufWLL1IIrQ_clip0026_t00165_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\FufWLL1IIrQ_clip0026_t00165_anonblu.mp4,1,anonymization,blur_box=1920x1040,FufWLL1IIrQ_clip0026_t00165,FufWLL1IIrQ,144,tier2
FufWLL1IIrQ_clip0027_t00171_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\FufWLL1IIrQ_clip0027_t00171_anonblu.mp4,1,anonymization,blur_box=582x493,FufWLL1IIrQ_clip0027_t00171,FufWLL1IIrQ,144,tier2
FufWLL1IIrQ_clip0028_t00175_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\FufWLL1IIrQ_clip0028_t00175_anonblu.mp4,1,anonymization,blur_box=293x368,FufWLL1IIrQ_clip0028_t00175,FufWLL1IIrQ,144,tier2
FufWLL1IIrQ_clip0029_t00179_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\FufWLL1IIrQ_clip0029_t00179_anonblu.mp4,1,anonymization,blur_box=294x369,FufWLL1IIrQ_clip0029_t00179,FufWLL1IIrQ,144,tier2
FufWLL1IIrQ_clip0030_t00182_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\FufWLL1IIrQ_clip0030_t00182_anonblu.mp4,1,anonymization,blur_box=1271x515,FufWLL1IIrQ_clip0030_t00182,FufWLL1IIrQ,144,tier2
FufWLL1IIrQ_clip0031_t00187_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\FufWLL1IIrQ_clip0031_t00187_anonblu.mp4,1,anonymization,blur_box=289x363,FufWLL1IIrQ_clip0031_t00187,FufWLL1IIrQ,144,tier2
FufWLL1IIrQ_clip0032_t00192_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\FufWLL1IIrQ_clip0032_t00192_anonblu.mp4,1,anonymization,blur_box=293x368,FufWLL1IIrQ_clip0032_t00192,FufWLL1IIrQ,144,tier2
FufWLL1IIrQ_clip0033_t00200_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\FufWLL1IIrQ_clip0033_t00200_anonblu.mp4,1,anonymization,blur_box=1484x635,FufWLL1IIrQ_clip0033_t00200,FufWLL1IIrQ,144,tier2
FufWLL1IIrQ_clip0034_t00203_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\FufWLL1IIrQ_clip0034_t00203_anonblu.mp4,1,anonymization,blur_box=289x361,FufWLL1IIrQ_clip0034_t00203,FufWLL1IIrQ,144,tier2
7585912099348434196_clip0009_t00108_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\7585912099348434196_clip0009_t00108_anonblu.mp4,1,anonymization,blur_box=801x325,7585912099348434196_clip0009_t00108,7585912099348434196,145,tier3
7585912099348434196_clip0010_t00110_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\7585912099348434196_clip0010_t00110_anonblu.mp4,1,anonymization,blur_box=339x316,7585912099348434196_clip0010_t00110,7585912099348434196,145,tier3
7585912099348434196_clip0012_t00118_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\7585912099348434196_clip0012_t00118_anonblu.mp4,1,anonymization,blur_box=761x487,7585912099348434196_clip0012_t00118,7585912099348434196,145,tier3
7585912099348434196_clip0013_t00122_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\7585912099348434196_clip0013_t00122_anonblu.mp4,1,anonymization,blur_box=964x556,7585912099348434196_clip0013_t00122,7585912099348434196,145,tier3
7585912099348434196_clip0014_t00126_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\7585912099348434196_clip0014_t00126_anonblu.mp4,1,anonymization,blur_box=300x303,7585912099348434196_clip0014_t00126,7585912099348434196,145,tier3
7585912099348434196_clip0015_t00141_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\7585912099348434196_clip0015_t00141_anonblu.mp4,1,anonymization,blur_box=792x298,7585912099348434196_clip0015_t00141,7585912099348434196,145,tier3
0-fu0N-npmg_clip0018_t00237_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\0-fu0N-npmg_clip0018_t00237_anonblu.mp4,1,anonymization,blur_box=435x556,0-fu0N-npmg_clip0018_t00237,0-fu0N-npmg,148,tier1
0-fu0N-npmg_clip0019_t00241_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\0-fu0N-npmg_clip0019_t00241_anonblu.mp4,1,anonymization,blur_box=442x552,0-fu0N-npmg_clip0019_t00241,0-fu0N-npmg,148,tier1
0-fu0N-npmg_clip0020_t00245_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\0-fu0N-npmg_clip0020_t00245_anonblu.mp4,1,anonymization,blur_box=431x560,0-fu0N-npmg_clip0020_t00245,0-fu0N-npmg,148,tier1
0-fu0N-npmg_clip0021_t00250_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\0-fu0N-npmg_clip0021_t00250_anonblu.mp4,1,anonymization,blur_box=421x576,0-fu0N-npmg_clip0021_t00250,0-fu0N-npmg,148,tier1
0-fu0N-npmg_clip0022_t00256_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\0-fu0N-npmg_clip0022_t00256_anonblu.mp4,1,anonymization,blur_box=415x552,0-fu0N-npmg_clip0022_t00256,0-fu0N-npmg,148,tier1
0-fu0N-npmg_clip0023_t00260_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\0-fu0N-npmg_clip0023_t00260_anonblu.mp4,1,anonymization,blur_box=425x562,0-fu0N-npmg_clip0023_t00260,0-fu0N-npmg,148,tier1
0-fu0N-npmg_clip0038_t00457_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\0-fu0N-npmg_clip0038_t00457_anonblu.mp4,1,anonymization,blur_box=412x527,0-fu0N-npmg_clip0038_t00457,0-fu0N-npmg,148,tier1
0-fu0N-npmg_clip0039_t00483_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\0-fu0N-npmg_clip0039_t00483_anonblu.mp4,1,anonymization,blur_box=407x527,0-fu0N-npmg_clip0039_t00483,0-fu0N-npmg,148,tier1
0-fu0N-npmg_clip0040_t00485_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\0-fu0N-npmg_clip0040_t00485_anonblu.mp4,1,anonymization,blur_box=396x520,0-fu0N-npmg_clip0040_t00485,0-fu0N-npmg,148,tier1
2cg60JADoVY_clip0000_t00013_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\2cg60JADoVY_clip0000_t00013_anonblu.mp4,1,anonymization,blur_box=365x454,2cg60JADoVY_clip0000_t00013,2cg60JADoVY,149,tier1
2cg60JADoVY_clip0012_t00076_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\2cg60JADoVY_clip0012_t00076_anonblu.mp4,1,anonymization,blur_box=340x467,2cg60JADoVY_clip0012_t00076,2cg60JADoVY,149,tier1
2cg60JADoVY_clip0023_t00142_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\2cg60JADoVY_clip0023_t00142_anonblu.mp4,1,anonymization,blur_box=353x456,2cg60JADoVY_clip0023_t00142,2cg60JADoVY,149,tier1
2cg60JADoVY_clip0032_t00205_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\2cg60JADoVY_clip0032_t00205_anonblu.mp4,1,anonymization,blur_box=355x455,2cg60JADoVY_clip0032_t00205,2cg60JADoVY,149,tier1
2cg60JADoVY_clip0043_t00267_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\2cg60JADoVY_clip0043_t00267_anonblu.mp4,1,anonymization,blur_box=326x450,2cg60JADoVY_clip0043_t00267,2cg60JADoVY,149,tier1
2cg60JADoVY_clip0058_t00333_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\2cg60JADoVY_clip0058_t00333_anonblu.mp4,1,anonymization,blur_box=354x457,2cg60JADoVY_clip0058_t00333,2cg60JADoVY,149,tier1
2cg60JADoVY_clip0069_t00397_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\2cg60JADoVY_clip0069_t00397_anonblu.mp4,1,anonymization,blur_box=323x448,2cg60JADoVY_clip0069_t00397,2cg60JADoVY,149,tier1
2cg60JADoVY_clip0092_t00519_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\2cg60JADoVY_clip0092_t00519_anonblu.mp4,1,anonymization,blur_box=335x444,2cg60JADoVY_clip0092_t00519,2cg60JADoVY,149,tier1
2cg60JADoVY_clip0115_t00643_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\2cg60JADoVY_clip0115_t00643_anonblu.mp4,1,anonymization,blur_box=336x443,2cg60JADoVY_clip0115_t00643,2cg60JADoVY,149,tier1
2cg60JADoVY_clip0125_t00706_anonblu,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\2cg60JADoVY_clip0125_t00706_anonblu.mp4,1,anonymization,blur_box=324x443,2cg60JADoVY_clip0125_t00706,2cg60JADoVY,149,tier1
