clip_id,file_path,label,method,param,source_clip,source_video,speaker_id,tier,crf,orig_clip_id
2cg60JADoVY_clip0174_t00962_anonblu_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\2cg60JADoVY_clip0174_t00962_anonblu_crf35.mp4,1,anonymization,blur_box=338x444,2cg60JADoVY_clip0174_t00962,2cg60JADoVY,149,tier1,35,2cg60JADoVY_clip0174_t00962_anonblu
2cg60JADoVY_clip0183_t01029_anonblu_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\2cg60JADoVY_clip0183_t01029_anonblu_crf30.mp4,1,anonymization,blur_box=326x458,2cg60JADoVY_clip0183_t01029,2cg60JADoVY,149,tier1,30,2cg60JADoVY_clip0183_t01029_anonblu
vE8wJ17uidE_clip0011_t00070_anonblu_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\vE8wJ17uidE_clip0011_t00070_anonblu_crf40.mp4,1,anonymization,blur_box=315x427,vE8wJ17uidE_clip0011_t00070,vE8wJ17uidE,149,tier1,40,vE8wJ17uidE_clip0011_t00070_anonblu
vE8wJ17uidE_clip0095_t00578_anonblu_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\vE8wJ17uidE_clip0095_t00578_anonblu_crf40.mp4,1,anonymization,blur_box=348x441,vE8wJ17uidE_clip0095_t00578,vE8wJ17uidE,149,tier1,40,vE8wJ17uidE_clip0095_t00578_anonblu
vE8wJ17uidE_clip0101_t00612_anonblu_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\vE8wJ17uidE_clip0101_t00612_anonblu_crf35.mp4,1,anonymization,blur_box=363x466,vE8wJ17uidE_clip0101_t00612,vE8wJ17uidE,149,tier1,35,vE8wJ17uidE_clip0101_t00612_anonblu
7625284777838513428_clip0000_t00000_anonblu_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\7625284777838513428_clip0000_t00000_anonblu_crf30.mp4,1,anonymization,blur_box=912x347,7625284777838513428_clip0000_t00000,7625284777838513428,151,tier3,30,7625284777838513428_clip0000_t00000_anonblu
FufWLL1IIrQ_clip0020_t00122_anonblu_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\FufWLL1IIrQ_clip0020_t00122_anonblu_crf23.mp4,1,anonymization,blur_box=388x448,FufWLL1IIrQ_clip0020_t00122,FufWLL1IIrQ,153,tier2,23,FufWLL1IIrQ_clip0020_t00122_anonblu
0-fu0N-npmg_clip0014_t00185_anonblu_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\0-fu0N-npmg_clip0014_t00185_anonblu_crf23.mp4,1,anonymization,blur_box=225x276,0-fu0N-npmg_clip0014_t00185,0-fu0N-npmg,155,tier1,23,0-fu0N-npmg_clip0014_t00185_anonblu
UnodrLYWJYI_clip0004_t00028_anonblu_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\UnodrLYWJYI_clip0004_t00028_anonblu_crf35.mp4,1,anonymization,blur_box=975x444,UnodrLYWJYI_clip0004_t00028,UnodrLYWJYI,157,tier2,35,UnodrLYWJYI_clip0004_t00028_anonblu
usfv-YmWPBs_clip0056_t00885_anonblu_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\usfv-YmWPBs_clip0056_t00885_anonblu_crf40.mp4,1,anonymization,blur_box=327x413,usfv-YmWPBs_clip0056_t00885,usfv-YmWPBs,158,tier1,40,usfv-YmWPBs_clip0056_t00885_anonblu
usfv-YmWPBs_clip0059_t00910_anonblu_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\usfv-YmWPBs_clip0059_t00910_anonblu_crf40.mp4,1,anonymization,blur_box=375x411,usfv-YmWPBs_clip0059_t00910,usfv-YmWPBs,158,tier1,40,usfv-YmWPBs_clip0059_t00910_anonblu
qh78i88JEiU_clip0024_t00227_anonblu_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\qh78i88JEiU_clip0024_t00227_anonblu_crf40.mp4,1,anonymization,blur_box=288x379,qh78i88JEiU_clip0024_t00227,qh78i88JEiU,159,tier1,40,qh78i88JEiU_clip0024_t00227_anonblu
qh78i88JEiU_clip0026_t00239_anonblu_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\qh78i88JEiU_clip0026_t00239_anonblu_crf23.mp4,1,anonymization,blur_box=288x375,qh78i88JEiU_clip0026_t00239,qh78i88JEiU,159,tier1,23,qh78i88JEiU_clip0026_t00239_anonblu
wKaFsRX95YY_clip0007_t00078_anonblu_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\wKaFsRX95YY_clip0007_t00078_anonblu_crf40.mp4,1,anonymization,blur_box=213x286,wKaFsRX95YY_clip0007_t00078,wKaFsRX95YY,161,tier2,40,wKaFsRX95YY_clip0007_t00078_anonblu
d31XnguWocc_clip0009_t00045_anonblu_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\d31XnguWocc_clip0009_t00045_anonblu_crf23.mp4,1,anonymization,blur_box=578x666,d31XnguWocc_clip0009_t00045,d31XnguWocc,165,tier1,23,d31XnguWocc_clip0009_t00045_anonblu
d31XnguWocc_clip0014_t00066_anonblu_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\d31XnguWocc_clip0014_t00066_anonblu_crf30.mp4,1,anonymization,blur_box=547x682,d31XnguWocc_clip0014_t00066,d31XnguWocc,165,tier1,30,d31XnguWocc_clip0014_t00066_anonblu
d31XnguWocc_clip0020_t00173_anonblu_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\d31XnguWocc_clip0020_t00173_anonblu_crf40.mp4,1,anonymization,blur_box=1076x1080,d31XnguWocc_clip0020_t00173,d31XnguWocc,165,tier1,40,d31XnguWocc_clip0020_t00173_anonblu
d31XnguWocc_clip0058_t00609_anonblu_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\d31XnguWocc_clip0058_t00609_anonblu_crf30.mp4,1,anonymization,blur_box=508x667,d31XnguWocc_clip0058_t00609,d31XnguWocc,165,tier1,30,d31XnguWocc_clip0058_t00609_anonblu
7635244125863972116_clip0000_t00015_anonblu_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\7635244125863972116_clip0000_t00015_anonblu_crf35.mp4,1,anonymization,blur_box=731x805,7635244125863972116_clip0000_t00015,7635244125863972116,167,tier3,35,7635244125863972116_clip0000_t00015_anonblu
7635636716782505236_clip0002_t00017_anonblu_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\7635636716782505236_clip0002_t00017_anonblu_crf40.mp4,1,anonymization,blur_box=266x274,7635636716782505236_clip0002_t00017,7635636716782505236,167,tier3,40,7635636716782505236_clip0002_t00017_anonblu
b9_oesdIz-M_clip0017_t00147_anonblu_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\b9_oesdIz-M_clip0017_t00147_anonblu_crf40.mp4,1,anonymization,blur_box=1442x758,b9_oesdIz-M_clip0017_t00147,b9_oesdIz-M,168,tier2,40,b9_oesdIz-M_clip0017_t00147_anonblu
7483123814390304008_clip0011_t00145_anonblu_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\7483123814390304008_clip0011_t00145_anonblu_crf35.mp4,1,anonymization,blur_box=1080x645,7483123814390304008_clip0011_t00145,7483123814390304008,169,tier3,35,7483123814390304008_clip0011_t00145_anonblu
7636689448880721173_clip0002_t00016_anonblu_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\7636689448880721173_clip0002_t00016_anonblu_crf35.mp4,1,anonymization,blur_box=761x582,7636689448880721173_clip0002_t00016,7636689448880721173,170,tier3,35,7636689448880721173_clip0002_t00016_anonblu
usfv-YmWPBs_clip0071_t01131_anonblu_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\usfv-YmWPBs_clip0071_t01131_anonblu_crf23.mp4,1,anonymization,blur_box=355x445,usfv-YmWPBs_clip0071_t01131,usfv-YmWPBs,179,tier1,23,usfv-YmWPBs_clip0071_t01131_anonblu
VqcyH3fnubE_clip0006_t00046_anonblu_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\VqcyH3fnubE_clip0006_t00046_anonblu_crf40.mp4,1,anonymization,blur_box=444x337,VqcyH3fnubE_clip0006_t00046,VqcyH3fnubE,181,tier1,40,VqcyH3fnubE_clip0006_t00046_anonblu
VqcyH3fnubE_clip0009_t00066_anonblu_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\VqcyH3fnubE_clip0009_t00066_anonblu_crf35.mp4,1,anonymization,blur_box=268x321,VqcyH3fnubE_clip0009_t00066,VqcyH3fnubE,181,tier1,35,VqcyH3fnubE_clip0009_t00066_anonblu
VqcyH3fnubE_clip0017_t00118_anonblu_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\VqcyH3fnubE_clip0017_t00118_anonblu_crf30.mp4,1,anonymization,blur_box=329x320,VqcyH3fnubE_clip0017_t00118,VqcyH3fnubE,181,tier1,30,VqcyH3fnubE_clip0017_t00118_anonblu
VqcyH3fnubE_clip0023_t00156_anonblu_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\VqcyH3fnubE_clip0023_t00156_anonblu_crf40.mp4,1,anonymization,blur_box=258x322,VqcyH3fnubE_clip0023_t00156,VqcyH3fnubE,181,tier1,40,VqcyH3fnubE_clip0023_t00156_anonblu
VqcyH3fnubE_clip0048_t00283_anonblu_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\VqcyH3fnubE_clip0048_t00283_anonblu_crf40.mp4,1,anonymization,blur_box=372x475,VqcyH3fnubE_clip0048_t00283,VqcyH3fnubE,181,tier1,40,VqcyH3fnubE_clip0048_t00283_anonblu
VqcyH3fnubE_clip0057_t00344_anonblu_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\VqcyH3fnubE_clip0057_t00344_anonblu_crf40.mp4,1,anonymization,blur_box=321x474,VqcyH3fnubE_clip0057_t00344,VqcyH3fnubE,181,tier1,40,VqcyH3fnubE_clip0057_t00344_anonblu
VqcyH3fnubE_clip0059_t00360_anonblu_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\VqcyH3fnubE_clip0059_t00360_anonblu_crf23.mp4,1,anonymization,blur_box=379x441,VqcyH3fnubE_clip0059_t00360,VqcyH3fnubE,181,tier1,23,VqcyH3fnubE_clip0059_t00360_anonblu
VqcyH3fnubE_clip0089_t00574_anonblu_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\VqcyH3fnubE_clip0089_t00574_anonblu_crf23.mp4,1,anonymization,blur_box=316x458,VqcyH3fnubE_clip0089_t00574,VqcyH3fnubE,181,tier1,23,VqcyH3fnubE_clip0089_t00574_anonblu
wKaFsRX95YY_clip0013_t00122_anonblu_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\wKaFsRX95YY_clip0013_t00122_anonblu_crf40.mp4,1,anonymization,blur_box=584x624,wKaFsRX95YY_clip0013_t00122,wKaFsRX95YY,182,tier2,40,wKaFsRX95YY_clip0013_t00122_anonblu
9fvi4IXr6rQ_clip0027_t00268_anonblu_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\9fvi4IXr6rQ_clip0027_t00268_anonblu_crf30.mp4,1,anonymization,blur_box=1390x672,9fvi4IXr6rQ_clip0027_t00268,9fvi4IXr6rQ,184,tier1,30,9fvi4IXr6rQ_clip0027_t00268_anonblu
9fvi4IXr6rQ_clip0039_t00381_anonblu_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\9fvi4IXr6rQ_clip0039_t00381_anonblu_crf23.mp4,1,anonymization,blur_box=543x350,9fvi4IXr6rQ_clip0039_t00381,9fvi4IXr6rQ,184,tier1,23,9fvi4IXr6rQ_clip0039_t00381_anonblu
CHkaAtJLN3E_clip0065_t00905_anonblu_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\CHkaAtJLN3E_clip0065_t00905_anonblu_crf40.mp4,1,anonymization,blur_box=510x595,CHkaAtJLN3E_clip0065_t00905,CHkaAtJLN3E,185,tier1,40,CHkaAtJLN3E_clip0065_t00905_anonblu
mHTLamr-Zqk_clip0079_t00789_anonblu_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\mHTLamr-Zqk_clip0079_t00789_anonblu_crf23.mp4,1,anonymization,blur_box=751x891,mHTLamr-Zqk_clip0079_t00789,mHTLamr-Zqk,188,tier2,23,mHTLamr-Zqk_clip0079_t00789_anonblu
Qkdyus1My0Q_clip0000_t00077_anonblu_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\Qkdyus1My0Q_clip0000_t00077_anonblu_crf30.mp4,1,anonymization,blur_box=278x343,Qkdyus1My0Q_clip0000_t00077,Qkdyus1My0Q,189,tier1,30,Qkdyus1My0Q_clip0000_t00077_anonblu
Qkdyus1My0Q_clip0002_t00087_anonblu_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\Qkdyus1My0Q_clip0002_t00087_anonblu_crf23.mp4,1,anonymization,blur_box=336x357,Qkdyus1My0Q_clip0002_t00087,Qkdyus1My0Q,189,tier1,23,Qkdyus1My0Q_clip0002_t00087_anonblu
Qkdyus1My0Q_clip0003_t00091_anonblu_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\Qkdyus1My0Q_clip0003_t00091_anonblu_crf35.mp4,1,anonymization,blur_box=350x396,Qkdyus1My0Q_clip0003_t00091,Qkdyus1My0Q,189,tier1,35,Qkdyus1My0Q_clip0003_t00091_anonblu
Qkdyus1My0Q_clip0006_t00120_anonblu_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\Qkdyus1My0Q_clip0006_t00120_anonblu_crf35.mp4,1,anonymization,blur_box=260x326,Qkdyus1My0Q_clip0006_t00120,Qkdyus1My0Q,189,tier1,35,Qkdyus1My0Q_clip0006_t00120_anonblu
cVabKjWav-Y_clip0056_t00774_anonblu_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\cVabKjWav-Y_clip0056_t00774_anonblu_crf23.mp4,1,anonymization,blur_box=295x340,cVabKjWav-Y_clip0056_t00774,cVabKjWav-Y,190,tier2,23,cVabKjWav-Y_clip0056_t00774_anonblu
Nw3N73GJ2Zo_clip0051_t00576_anonblu_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\Nw3N73GJ2Zo_clip0051_t00576_anonblu_crf23.mp4,1,anonymization,blur_box=250x405,Nw3N73GJ2Zo_clip0051_t00576,Nw3N73GJ2Zo,192,tier1,23,Nw3N73GJ2Zo_clip0051_t00576_anonblu
3tEN20uif6g_clip0065_t01014_anonblu_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\3tEN20uif6g_clip0065_t01014_anonblu_crf35.mp4,1,anonymization,blur_box=489x597,3tEN20uif6g_clip0065_t01014,3tEN20uif6g,193,tier1,35,3tEN20uif6g_clip0065_t01014_anonblu
3tEN20uif6g_clip0066_t01025_anonblu_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\3tEN20uif6g_clip0066_t01025_anonblu_crf30.mp4,1,anonymization,blur_box=514x596,3tEN20uif6g_clip0066_t01025,3tEN20uif6g,193,tier1,30,3tEN20uif6g_clip0066_t01025_anonblu
7632179824886320404_clip0004_t00065_anonblu_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\7632179824886320404_clip0004_t00065_anonblu_crf35.mp4,1,anonymization,blur_box=876x1251,7632179824886320404_clip0004_t00065,7632179824886320404,197,tier3,35,7632179824886320404_clip0004_t00065_anonblu
7632179824886320404_clip0007_t00097_anonblu_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\7632179824886320404_clip0007_t00097_anonblu_crf35.mp4,1,anonymization,blur_box=1064x1224,7632179824886320404_clip0007_t00097,7632179824886320404,197,tier3,35,7632179824886320404_clip0007_t00097_anonblu
0rNleOYzisw_clip0005_t00054_anonblu_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\0rNleOYzisw_clip0005_t00054_anonblu_crf35.mp4,1,anonymization,blur_box=203x272,0rNleOYzisw_clip0005_t00054,0rNleOYzisw,199,tier2,35,0rNleOYzisw_clip0005_t00054_anonblu
0rNleOYzisw_clip0006_t00057_anonblu_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\0rNleOYzisw_clip0006_t00057_anonblu_crf30.mp4,1,anonymization,blur_box=197x267,0rNleOYzisw_clip0006_t00057,0rNleOYzisw,199,tier2,30,0rNleOYzisw_clip0006_t00057_anonblu
0rNleOYzisw_clip0013_t00144_anonblu_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\0rNleOYzisw_clip0013_t00144_anonblu_crf40.mp4,1,anonymization,blur_box=266x358,0rNleOYzisw_clip0013_t00144,0rNleOYzisw,199,tier2,40,0rNleOYzisw_clip0013_t00144_anonblu
0rNleOYzisw_clip0032_t00488_anonblu_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\0rNleOYzisw_clip0032_t00488_anonblu_crf30.mp4,1,anonymization,blur_box=266x362,0rNleOYzisw_clip0032_t00488,0rNleOYzisw,199,tier2,30,0rNleOYzisw_clip0032_t00488_anonblu
0rNleOYzisw_clip0038_t00608_anonblu_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\0rNleOYzisw_clip0038_t00608_anonblu_crf30.mp4,1,anonymization,blur_box=266x361,0rNleOYzisw_clip0038_t00608,0rNleOYzisw,199,tier2,30,0rNleOYzisw_clip0038_t00608_anonblu
0rNleOYzisw_clip0060_t00946_anonblu_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\0rNleOYzisw_clip0060_t00946_anonblu_crf35.mp4,1,anonymization,blur_box=206x307,0rNleOYzisw_clip0060_t00946,0rNleOYzisw,199,tier2,35,0rNleOYzisw_clip0060_t00946_anonblu
0rNleOYzisw_clip0061_t00949_anonblu_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\0rNleOYzisw_clip0061_t00949_anonblu_crf23.mp4,1,anonymization,blur_box=224x299,0rNleOYzisw_clip0061_t00949,0rNleOYzisw,199,tier2,23,0rNleOYzisw_clip0061_t00949_anonblu
0rNleOYzisw_clip0063_t00955_anonblu_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\0rNleOYzisw_clip0063_t00955_anonblu_crf40.mp4,1,anonymization,blur_box=215x297,0rNleOYzisw_clip0063_t00955,0rNleOYzisw,199,tier2,40,0rNleOYzisw_clip0063_t00955_anonblu
0rNleOYzisw_clip0064_t00958_anonblu_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\0rNleOYzisw_clip0064_t00958_anonblu_crf40.mp4,1,anonymization,blur_box=214x303,0rNleOYzisw_clip0064_t00958,0rNleOYzisw,199,tier2,40,0rNleOYzisw_clip0064_t00958_anonblu
Wv2KVSy4j3E_clip0021_t00130_anonblu_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\Wv2KVSy4j3E_clip0021_t00130_anonblu_crf30.mp4,1,anonymization,blur_box=322x482,Wv2KVSy4j3E_clip0021_t00130,Wv2KVSy4j3E,200,tier1,30,Wv2KVSy4j3E_clip0021_t00130_anonblu
_UEZaDjz02I_clip0056_t00580_anonblu_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\_UEZaDjz02I_clip0056_t00580_anonblu_crf23.mp4,1,anonymization,blur_box=329x466,_UEZaDjz02I_clip0056_t00580,_UEZaDjz02I,200,tier1,23,_UEZaDjz02I_clip0056_t00580_anonblu
_UEZaDjz02I_clip0060_t00614_anonblu_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\_UEZaDjz02I_clip0060_t00614_anonblu_crf30.mp4,1,anonymization,blur_box=327x476,_UEZaDjz02I_clip0060_t00614,_UEZaDjz02I,200,tier1,30,_UEZaDjz02I_clip0060_t00614_anonblu
okygVjgD02Y_clip0000_t00009_anonblu_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\okygVjgD02Y_clip0000_t00009_anonblu_crf23.mp4,1,anonymization,blur_box=326x469,okygVjgD02Y_clip0000_t00009,okygVjgD02Y,200,tier1,23,okygVjgD02Y_clip0000_t00009_anonblu
2A2WBpeuVNw_clip0019_t00332_anonblu_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\2A2WBpeuVNw_clip0019_t00332_anonblu_crf30.mp4,1,anonymization,blur_box=402x626,2A2WBpeuVNw_clip0019_t00332,2A2WBpeuVNw,202,tier1,30,2A2WBpeuVNw_clip0019_t00332_anonblu
MpVfVbPdmis_clip0019_t00253_anonblu_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\MpVfVbPdmis_clip0019_t00253_anonblu_crf40.mp4,1,anonymization,blur_box=481x678,MpVfVbPdmis_clip0019_t00253,MpVfVbPdmis,204,tier1,40,MpVfVbPdmis_clip0019_t00253_anonblu
lq_tau31IE0_clip0050_t00802_anonblu_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\lq_tau31IE0_clip0050_t00802_anonblu_crf40.mp4,1,anonymization,blur_box=1754x685,lq_tau31IE0_clip0050_t00802,lq_tau31IE0,206,tier1,40,lq_tau31IE0_clip0050_t00802_anonblu
lq_tau31IE0_clip0051_t00810_anonblu_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\lq_tau31IE0_clip0051_t00810_anonblu_crf35.mp4,1,anonymization,blur_box=277x360,lq_tau31IE0_clip0051_t00810,lq_tau31IE0,206,tier1,35,lq_tau31IE0_clip0051_t00810_anonblu
lq_tau31IE0_clip0053_t00821_anonblu_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\lq_tau31IE0_clip0053_t00821_anonblu_crf35.mp4,1,anonymization,blur_box=235x245,lq_tau31IE0_clip0053_t00821,lq_tau31IE0,206,tier1,35,lq_tau31IE0_clip0053_t00821_anonblu
mHTLamr-Zqk_clip0012_t00165_anonblu_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\mHTLamr-Zqk_clip0012_t00165_anonblu_crf40.mp4,1,anonymization,blur_box=295x379,mHTLamr-Zqk_clip0012_t00165,mHTLamr-Zqk,208,tier2,40,mHTLamr-Zqk_clip0012_t00165_anonblu
mHTLamr-Zqk_clip0030_t00335_anonblu_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\mHTLamr-Zqk_clip0030_t00335_anonblu_crf40.mp4,1,anonymization,blur_box=293x375,mHTLamr-Zqk_clip0030_t00335,mHTLamr-Zqk,208,tier2,40,mHTLamr-Zqk_clip0030_t00335_anonblu
mHTLamr-Zqk_clip0032_t00343_anonblu_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\mHTLamr-Zqk_clip0032_t00343_anonblu_crf40.mp4,1,anonymization,blur_box=289x381,mHTLamr-Zqk_clip0032_t00343,mHTLamr-Zqk,208,tier2,40,mHTLamr-Zqk_clip0032_t00343_anonblu
mHTLamr-Zqk_clip0097_t00912_anonblu_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\mHTLamr-Zqk_clip0097_t00912_anonblu_crf30.mp4,1,anonymization,blur_box=299x386,mHTLamr-Zqk_clip0097_t00912,mHTLamr-Zqk,208,tier2,30,mHTLamr-Zqk_clip0097_t00912_anonblu
mHTLamr-Zqk_clip0100_t00958_anonblu_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\mHTLamr-Zqk_clip0100_t00958_anonblu_crf30.mp4,1,anonymization,blur_box=289x382,mHTLamr-Zqk_clip0100_t00958,mHTLamr-Zqk,208,tier2,30,mHTLamr-Zqk_clip0100_t00958_anonblu
mHTLamr-Zqk_clip0101_t00962_anonblu_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\mHTLamr-Zqk_clip0101_t00962_anonblu_crf30.mp4,1,anonymization,blur_box=292x394,mHTLamr-Zqk_clip0101_t00962,mHTLamr-Zqk,208,tier2,30,mHTLamr-Zqk_clip0101_t00962_anonblu
MpVfVbPdmis_clip0050_t00625_anonblu_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\MpVfVbPdmis_clip0050_t00625_anonblu_crf30.mp4,1,anonymization,blur_box=525x618,MpVfVbPdmis_clip0050_t00625,MpVfVbPdmis,211,tier1,30,MpVfVbPdmis_clip0050_t00625_anonblu
7636682087633833234_clip0005_t00092_anonblu_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\7636682087633833234_clip0005_t00092_anonblu_crf40.mp4,1,anonymization,blur_box=270x330,7636682087633833234_clip0005_t00092,7636682087633833234,213,tier3,40,7636682087633833234_clip0005_t00092_anonblu
