clip_id,source_video,start_time,end_time,duration,face_ratio,speech_ratio,snr,file_path,tier,has_cut_meta,det_ratio,mean_face_area,has_embedding,n_sampled,embed_consistency,speaker_id,quality,crf,orig_clip_id
9fvi4IXr6rQ_clip0039_t00381_crf40,9fvi4IXr6rQ,381.954,384.766,2.812,1.0,1.0,4.39,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\9fvi4IXr6rQ_clip0039_t00381_crf40.mp4,tier1,1,1.0,0.0209078788757324,True,9,0.9601781368255616,184,0.69045843064894,40,9fvi4IXr6rQ_clip0039_t00381
CHkaAtJLN3E_clip0065_t00905_crf23,CHkaAtJLN3E,905.218,907.742,2.524,1.0,1.0,6.41,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\CHkaAtJLN3E_clip0065_t00905_crf23.mp4,tier1,1,1.0,0.0400827378034591,True,9,0.7680176496505737,185,0.709627619581778,23,CHkaAtJLN3E_clip0065_t00905
mHTLamr-Zqk_clip0079_t00789_crf23,mHTLamr-Zqk,789.41,792.702,3.292,1.0,1.0,14.41,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\mHTLamr-Zqk_clip0079_t00789_crf23.mp4,tier2,1,1.0,0.1792684644460678,True,9,0.938852846622467,188,0.9892093258745531,23,mHTLamr-Zqk_clip0079_t00789
Qkdyus1My0Q_clip0000_t00077_crf35,Qkdyus1My0Q,77.794,79.902,2.108,1.0,1.0,20.43,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\Qkdyus1My0Q_clip0000_t00077_crf35.mp4,tier1,1,1.0,0.0219331122934818,True,9,0.9265419840812684,189,0.6873606911327119,35,Qkdyus1My0Q_clip0000_t00077
Qkdyus1My0Q_clip0002_t00087_crf40,Qkdyus1My0Q,87.33,92.33,5.0,1.0,1.0,13.52,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\Qkdyus1My0Q_clip0002_t00087_crf40.mp4,tier1,1,1.0,0.0209679752588272,True,9,0.8390087485313416,189,0.6692419562867029,40,Qkdyus1My0Q_clip0002_t00087
Qkdyus1My0Q_clip0003_t00091_crf30,Qkdyus1My0Q,91.33,95.966,4.636,1.0,1.0,14.93,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\Qkdyus1My0Q_clip0003_t00091_crf30.mp4,tier1,1,1.0,0.0211326703429222,True,9,0.8142322897911072,189,0.6653255491304605,30,Qkdyus1My0Q_clip0003_t00091
Qkdyus1My0Q_clip0006_t00120_crf40,Qkdyus1My0Q,120.098,125.098,5.0,1.0,1.0,15.57,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\Qkdyus1My0Q_clip0006_t00120_crf40.mp4,tier1,1,1.0,0.0175507068634033,True,9,0.89658522605896,189,0.6699428254474249,40,Qkdyus1My0Q_clip0006_t00120
cVabKjWav-Y_clip0056_t00774_crf30,cVabKjWav-Y,774.018,779.934,5.916,1.0,1.0,18.83,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\cVabKjWav-Y_clip0056_t00774_crf30.mp4,tier2,1,1.0,0.0191939491778612,True,9,0.9365914463996888,190,0.6815515716577227,30,cVabKjWav-Y_clip0056_t00774
Nw3N73GJ2Zo_clip0051_t00576_crf40,Nw3N73GJ2Zo,576.642,586.75,10.108,1.0,1.0,4.97,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\Nw3N73GJ2Zo_clip0051_t00576_crf40.mp4,tier1,1,1.0,0.0191929433494806,True,9,0.9852839708328248,192,0.6901415857519979,40,Nw3N73GJ2Zo_clip0051_t00576
3tEN20uif6g_clip0065_t01014_crf40,3tEN20uif6g,1014.338,1023.742,9.404,1.0,1.0,0.07,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\3tEN20uif6g_clip0065_t01014_crf40.mp4,tier1,1,1.0,0.0529402568936347,True,9,0.8937867283821106,193,0.7674143597426764,40,3tEN20uif6g_clip0065_t01014
3tEN20uif6g_clip0066_t01025_crf30,3tEN20uif6g,1025.986,1033.246,7.26,1.0,1.0,1.61,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\3tEN20uif6g_clip0066_t01025_crf30.mp4,tier1,1,1.0,0.0520600602030754,True,9,0.9067221879959106,193,0.7672605265746112,30,3tEN20uif6g_clip0066_t01025
7632179824886320404_clip0004_t00065_crf40,7632179824886320404,65.858,68.99,3.132,1.0,1.0,21.23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\7632179824886320404_clip0004_t00065_crf40.mp4,tier3,1,1.0,0.4049129486083984,True,9,0.955524444580078,197,0.992151372572955,40,7632179824886320404_clip0004_t00065
7632179824886320404_clip0007_t00097_crf35,7632179824886320404,97.026,102.558,5.532,1.0,1.0,16.94,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\7632179824886320404_clip0007_t00097_crf35.mp4,tier3,1,1.0,0.3596585094928741,True,9,0.370658665895462,197,0.8889397645697875,35,7632179824886320404_clip0007_t00097
0rNleOYzisw_clip0005_t00054_crf40,0rNleOYzisw,54.658,57.278,2.62,1.0,1.0,7.11,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\0rNleOYzisw_clip0005_t00054_crf40.mp4,tier2,1,1.0,0.0120833106338977,True,9,0.894428551197052,199,0.6544273842038122,40,0rNleOYzisw_clip0005_t00054
0rNleOYzisw_clip0006_t00057_crf40,0rNleOYzisw,57.538,66.59,9.052,1.0,1.0,7.69,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\0rNleOYzisw_clip0006_t00057_crf40.mp4,tier2,1,1.0,0.0116992462426424,True,9,0.9341939091682434,199,0.6603816328948214,40,0rNleOYzisw_clip0006_t00057
0rNleOYzisw_clip0013_t00144_crf35,0rNleOYzisw,144.13,146.142,2.012,1.0,1.0,6.31,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\0rNleOYzisw_clip0013_t00144_crf35.mp4,tier2,1,1.0,0.0215101018548011,True,9,0.9093498587608336,199,0.6831558087564698,35,0rNleOYzisw_clip0013_t00144
0rNleOYzisw_clip0032_t00488_crf30,0rNleOYzisw,488.034,492.83,4.796,1.0,1.0,10.39,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\0rNleOYzisw_clip0032_t00488_crf30.mp4,tier2,1,1.0,0.0210941415280103,True,9,0.8707186579704285,199,0.6751870762474144,30,0rNleOYzisw_clip0032_t00488
0rNleOYzisw_clip0038_t00608_crf30,0rNleOYzisw,608.706,612.062,3.356,1.0,1.0,10.54,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\0rNleOYzisw_clip0038_t00608_crf30.mp4,tier2,1,1.0,0.0211581867188215,True,9,0.888927698135376,199,0.6785777262360401,30,0rNleOYzisw_clip0038_t00608
0rNleOYzisw_clip0060_t00946_crf23,0rNleOYzisw,946.498,949.406,2.908,1.0,1.0,9.62,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\0rNleOYzisw_clip0060_t00946_crf23.mp4,tier2,1,1.0,0.0140891801565885,True,9,0.887012243270874,199,0.6586712739458979,23,0rNleOYzisw_clip0060_t00946
0rNleOYzisw_clip0061_t00949_crf40,0rNleOYzisw,949.666,952.83,3.164,1.0,1.0,7.86,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\0rNleOYzisw_clip0061_t00949_crf40.mp4,tier2,1,1.0,0.0141930300742387,True,9,0.878702700138092,199,0.6574923614243708,40,0rNleOYzisw_clip0061_t00949
0rNleOYzisw_clip0063_t00955_crf30,0rNleOYzisw,955.842,958.078,2.236,1.0,1.0,5.69,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\0rNleOYzisw_clip0063_t00955_crf30.mp4,tier2,1,1.0,0.0143717592582106,True,9,0.8886998295783997,199,0.6597513190383344,30,0rNleOYzisw_clip0063_t00955
0rNleOYzisw_clip0064_t00958_crf30,0rNleOYzisw,958.402,962.846,4.444,1.0,1.0,7.73,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\0rNleOYzisw_clip0064_t00958_crf30.mp4,tier2,1,1.0,0.0142025984823703,True,9,0.873030960559845,199,0.6565179534813799,30,0rNleOYzisw_clip0064_t00958
Wv2KVSy4j3E_clip0021_t00130_crf35,Wv2KVSy4j3E,130.21,133.502,3.292,1.0,1.0,9.22,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\Wv2KVSy4j3E_clip0021_t00130_crf35.mp4,tier1,1,1.0,0.0364527776837348,True,9,0.9507985711097716,200,0.7318346171746288,35,Wv2KVSy4j3E_clip0021_t00130
_UEZaDjz02I_clip0056_t00580_crf23,_UEZaDjz02I,580.866,585.63,4.764,1.0,1.0,7.78,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\_UEZaDjz02I_clip0056_t00580_crf23.mp4,tier1,1,1.0,0.0358356572687625,True,9,0.946857452392578,200,0.729430812303138,23,_UEZaDjz02I_clip0056_t00580
_UEZaDjz02I_clip0060_t00614_crf40,_UEZaDjz02I,614.53,616.99,2.46,1.0,1.0,8.08,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\_UEZaDjz02I_clip0060_t00614_crf40.mp4,tier1,1,1.0,0.0358746536076068,True,9,0.9490494132041932,200,0.7299255786200833,40,_UEZaDjz02I_clip0060_t00614
okygVjgD02Y_clip0000_t00009_crf40,okygVjgD02Y,9.602,13.79,4.188,1.0,1.0,8.23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\okygVjgD02Y_clip0000_t00009_crf40.mp4,tier1,1,1.0,0.0350003764033317,True,9,0.9493690133094788,200,0.7275618036311482,40,okygVjgD02Y_clip0000_t00009
2A2WBpeuVNw_clip0019_t00332_crf35,2A2WBpeuVNw,332.866,334.91,2.044,1.0,1.0,9.21,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\2A2WBpeuVNw_clip0019_t00332_crf35.mp4,tier1,1,1.0,0.0567883923649787,True,9,0.9872502088546752,202,0.7945603274760611,35,2A2WBpeuVNw_clip0019_t00332
MpVfVbPdmis_clip0019_t00253_crf40,MpVfVbPdmis,253.922,258.75,4.828,1.0,1.0,5.58,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\MpVfVbPdmis_clip0019_t00253_crf40.mp4,tier1,1,1.0,0.065427079796791,True,9,0.9338817596435548,204,0.8090559888044477,40,MpVfVbPdmis_clip0019_t00253
lq_tau31IE0_clip0050_t00802_crf35,lq_tau31IE0,802.786,810.366,7.58,1.0,1.0,4.68,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\lq_tau31IE0_clip0050_t00802_crf35.mp4,tier1,1,1.0,0.0221620220690965,True,9,0.3149329721927643,206,0.5800633572983183,35,lq_tau31IE0_clip0050_t00802
lq_tau31IE0_clip0051_t00810_crf30,lq_tau31IE0,810.626,813.406,2.78,1.0,1.0,4.65,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\lq_tau31IE0_clip0051_t00810_crf30.mp4,tier1,1,1.0,0.0225749537348747,True,9,0.937275767326355,206,0.6910316342785152,30,lq_tau31IE0_clip0051_t00810
lq_tau31IE0_clip0053_t00821_crf40,lq_tau31IE0,821.378,829.086,7.708,1.0,1.0,5.0,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\lq_tau31IE0_clip0053_t00821_crf40.mp4,tier1,1,1.0,0.0135868350043892,True,9,0.4571929574012756,206,0.5814302193945337,40,lq_tau31IE0_clip0053_t00821
mHTLamr-Zqk_clip0012_t00165_crf30,mHTLamr-Zqk,165.09,177.022,11.932,1.0,1.0,16.13,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\mHTLamr-Zqk_clip0012_t00165_crf30.mp4,tier2,1,1.0,0.0252396706491708,True,9,0.8693257570266724,208,0.6864169279451652,30,mHTLamr-Zqk_clip0012_t00165
mHTLamr-Zqk_clip0030_t00335_crf40,mHTLamr-Zqk,335.554,340.554,5.0,1.0,1.0,14.88,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\mHTLamr-Zqk_clip0030_t00335_crf40.mp4,tier2,1,1.0,0.0250856894999742,True,9,0.8657795786857605,208,0.685364881000333,40,mHTLamr-Zqk_clip0030_t00335
mHTLamr-Zqk_clip0032_t00343_crf23,mHTLamr-Zqk,343.554,347.902,4.348,1.0,1.0,14.45,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\mHTLamr-Zqk_clip0032_t00343_crf23.mp4,tier2,1,1.0,0.0247776862233877,True,9,0.8523304462432861,208,0.6821388897170322,23,mHTLamr-Zqk_clip0032_t00343
mHTLamr-Zqk_clip0097_t00912_crf40,mHTLamr-Zqk,912.194,917.194,5.0,1.0,1.0,15.48,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\mHTLamr-Zqk_clip0097_t00912_crf40.mp4,tier2,1,1.0,0.0249525923281908,True,9,0.8590560555458069,208,0.6838099371963822,40,mHTLamr-Zqk_clip0097_t00912
mHTLamr-Zqk_clip0100_t00958_crf40,mHTLamr-Zqk,958.466,963.466,5.0,1.0,1.0,14.59,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\mHTLamr-Zqk_clip0100_t00958_crf40.mp4,tier2,1,1.0,0.0246936753392219,True,9,0.8686419725418091,208,0.6847848353466606,40,mHTLamr-Zqk_clip0100_t00958
mHTLamr-Zqk_clip0101_t00962_crf35,mHTLamr-Zqk,962.466,967.466,5.0,1.0,1.0,14.21,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\mHTLamr-Zqk_clip0101_t00962_crf35.mp4,tier2,1,1.0,0.0250560082495212,True,9,0.8530170917510986,208,0.6830305137572452,35,mHTLamr-Zqk_clip0101_t00962
MpVfVbPdmis_clip0050_t00625_crf30,MpVfVbPdmis,625.41,630.41,5.0,1.0,1.0,4.79,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\MpVfVbPdmis_clip0050_t00625_crf30.mp4,tier1,1,1.0,0.0718193650245666,True,9,0.9181804656982422,211,0.8239803024128578,30,MpVfVbPdmis_clip0050_t00625
7636682087633833234_clip0005_t00092_crf23,7636682087633833234,92.834,95.806,2.972,1.0,1.0,5.16,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\7636682087633833234_clip0005_t00092_crf23.mp4,tier3,1,1.0,0.0139635754749178,True,9,0.6580411195755005,213,0.6179169060564693,23,7636682087633833234_clip0005_t00092
7636682087633833234_clip0015_t00207_crf40,7636682087633833234,207.106,209.374,2.268,1.0,1.0,6.54,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\7636682087633833234_clip0015_t00207_crf40.mp4,tier3,1,1.0,0.0137638207525014,True,9,0.7630670070648193,213,0.6358979249846959,40,7636682087633833234_clip0015_t00207
7636682087633833234_clip0018_t00233_crf30,7636682087633833234,233.41,235.838,2.428,1.0,1.0,6.67,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\7636682087633833234_clip0018_t00233_crf30.mp4,tier3,1,1.0,0.013458302244544,True,9,0.7625963687896729,213,0.6349691345404485,30,7636682087633833234_clip0018_t00233
7631099206593154325_clip0000_t00000_crf23,7631099206593154325,0.034,3.358,3.324,1.0,1.0,12.66,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\7631099206593154325_clip0000_t00000_crf23.mp4,tier3,1,1.0,0.0108692143112421,True,9,0.9161075949668884,215,0.6548922351886062,23,7631099206593154325_clip0000_t00000
gHsxuixSqz0_clip0013_t00140_crf35,gHsxuixSqz0,140.514,145.514,5.0,1.0,1.0,9.35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\gHsxuixSqz0_clip0013_t00140_crf35.mp4,tier1,1,1.0,0.0483763553202152,True,9,0.9358866214752196,216,0.7622099558654065,35,gHsxuixSqz0_clip0013_t00140
sDVTmdupGlg_clip0063_t00525_crf35,sDVTmdupGlg,525.506,530.506,5.0,1.0,1.0,11.98,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\sDVTmdupGlg_clip0063_t00525_crf35.mp4,tier1,1,1.0,0.0115696052089333,True,9,0.4013986587524414,218,0.5660000692093243,35,sDVTmdupGlg_clip0063_t00525
0PsGwmgAI-k_clip0006_t00134_crf23,0PsGwmgAI-k,134.146,140.478,6.332,1.0,1.0,9.06,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\0PsGwmgAI-k_clip0006_t00134_crf23.mp4,tier2,1,1.0,0.0125831430777907,True,9,0.6792616248130798,219,0.6178403867935561,23,0PsGwmgAI-k_clip0006_t00134
sDVTmdupGlg_clip0033_t00278_crf40,sDVTmdupGlg,278.242,285.566,7.324,1.0,1.0,11.03,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\sDVTmdupGlg_clip0033_t00278_crf40.mp4,tier1,1,1.0,0.0376622900366783,True,9,0.845063328742981,220,0.7165236300291906,40,sDVTmdupGlg_clip0033_t00278
sDVTmdupGlg_clip0049_t00401_crf23,sDVTmdupGlg,401.474,406.474,5.0,1.0,1.0,10.85,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\sDVTmdupGlg_clip0049_t00401_crf23.mp4,tier1,1,1.0,0.0120449298992753,True,9,0.434239387512207,220,0.5731112862019146,23,sDVTmdupGlg_clip0049_t00401
sDVTmdupGlg_clip0053_t00442_crf30,sDVTmdupGlg,442.754,445.886,3.132,1.0,1.0,12.02,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\sDVTmdupGlg_clip0053_t00442_crf30.mp4,tier1,1,1.0,0.0110851842910051,True,9,0.3325803577899933,220,0.5525146887007945,30,sDVTmdupGlg_clip0053_t00442
sDVTmdupGlg_clip0054_t00446_crf35,sDVTmdupGlg,446.274,451.23,4.956,1.0,1.0,12.94,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\sDVTmdupGlg_clip0054_t00446_crf35.mp4,tier1,1,1.0,0.0379346050322055,True,9,0.8737223148345947,220,0.7223349207985761,35,sDVTmdupGlg_clip0054_t00446
7642189430618361095_clip0002_t00008_crf35,7642189430618361095,8.61,13.054,4.444,1.0,1.0,13.22,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\7642189430618361095_clip0002_t00008_crf35.mp4,tier3,1,1.0,0.0118680195882916,True,9,0.8851903080940247,222,0.6522011371272429,35,7642189430618361095_clip0002_t00008
7642901099434757394_clip0001_t00007_crf30,7642901099434757394,7.842,10.718,2.876,1.0,1.0,14.2,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\7642901099434757394_clip0001_t00007_crf30.mp4,tier3,1,1.0,0.011285638436675,True,9,0.8896275758743286,225,0.6513720363120495,30,7642901099434757394_clip0001_t00007
qh78i88JEiU_clip0067_t00680_crf30,qh78i88JEiU,680.578,683.902,3.324,1.0,1.0,2.21,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\qh78i88JEiU_clip0067_t00680_crf30.mp4,tier1,1,1.0,0.0943723246455192,True,9,0.9540195465087892,227,0.8927359708512559,30,qh78i88JEiU_clip0067_t00680
cVabKjWav-Y_clip0044_t00556_crf35,cVabKjWav-Y,556.61,561.31,4.7,1.0,1.0,19.02,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\cVabKjWav-Y_clip0044_t00556_crf35.mp4,tier2,1,1.0,0.0210971627384424,True,9,0.9043309688568116,228,0.6811270238391397,35,cVabKjWav-Y_clip0044_t00556
cVabKjWav-Y_clip0048_t00683_crf35,cVabKjWav-Y,683.618,686.654,3.036,1.0,1.0,21.41,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\cVabKjWav-Y_clip0048_t00683_crf35.mp4,tier2,1,1.0,0.0232700183987617,True,9,0.8815454840660095,228,0.6831209570878877,35,cVabKjWav-Y_clip0048_t00683
cVabKjWav-Y_clip0063_t00818_crf23,cVabKjWav-Y,818.082,821.726,3.644,1.0,1.0,20.5,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\cVabKjWav-Y_clip0063_t00818_crf23.mp4,tier2,1,1.0,0.0197195764631032,True,9,0.6818182468414307,228,0.6380466372275125,23,cVabKjWav-Y_clip0063_t00818
7634287441553280272_clip0006_t00030_crf30,7634287441553280272,30.466,32.67,2.204,1.0,1.0,-0.55,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\7634287441553280272_clip0006_t00030_crf30.mp4,tier3,1,1.0,0.0109419357031583,True,9,0.8334314823150635,231,0.6405036403837889,30,7634287441553280272_clip0006_t00030
7634287441553280272_clip0007_t00032_crf23,7634287441553280272,32.77,36.83,4.06,1.0,1.0,3.07,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\7634287441553280272_clip0007_t00032_crf23.mp4,tier3,1,1.0,0.0125761264935135,True,9,0.6149284839630127,231,0.6064680562692978,23,7634287441553280272_clip0007_t00032
7638602199739796756_clip0000_t00007_crf23,7638602199739796756,7.106,14.59,7.484,1.0,1.0,7.08,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\7638602199739796756_clip0000_t00007_crf23.mp4,tier3,1,1.0,0.1321044117212295,True,9,0.7339605689048767,231,0.9530518651008607,23,7638602199739796756_clip0000_t00007
P3K1OaKR4nY_clip0066_t00536_crf40,P3K1OaKR4nY,536.93,543.166,6.236,1.0,1.0,11.14,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\P3K1OaKR4nY_clip0066_t00536_crf40.mp4,tier1,1,1.0,0.0112370382994413,True,9,0.9799954891204834,232,0.6671847801730179,40,P3K1OaKR4nY_clip0066_t00536
MpVfVbPdmis_clip0013_t00202_crf30,MpVfVbPdmis,202.882,207.882,5.0,1.0,1.0,4.89,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\MpVfVbPdmis_clip0013_t00202_crf30.mp4,tier1,1,1.0,0.0690566152334213,True,9,0.9431593418121338,234,0.820740492714227,30,MpVfVbPdmis_clip0013_t00202
BG6GHJfaEls_clip0032_t00166_crf30,BG6GHJfaEls,166.946,169.022,2.076,1.0,1.0,16.85,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\BG6GHJfaEls_clip0032_t00166_crf30.mp4,tier1,1,1.0,0.0234120357781648,True,9,0.9875973463058472,238,0.7022291242486418,30,BG6GHJfaEls_clip0032_t00166
BG6GHJfaEls_clip0033_t00169_crf30,BG6GHJfaEls,169.41,174.43,5.02,1.0,1.0,14.91,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\BG6GHJfaEls_clip0033_t00169_crf30.mp4,tier1,1,1.0,0.0235763397067785,True,9,0.9837008714675904,238,0.7019963373369409,30,BG6GHJfaEls_clip0033_t00169
7630081846314929428_clip0003_t00069_crf35,7630081846314929428,69.346,71.71,2.364,1.0,1.0,11.13,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\7630081846314929428_clip0003_t00069_crf35.mp4,tier3,1,1.0,0.0335018634796142,True,9,0.4925624132156372,246,0.6428006892693887,35,7630081846314929428_clip0003_t00069
7643611005758573845_clip0001_t00004_crf23,7643611005758573845,4.386,7.07,2.684,1.0,1.0,14.12,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\7643611005758573845_clip0001_t00004_crf23.mp4,tier3,1,1.0,0.011846775189042,True,9,0.9022588729858398,247,0.6551544280473611,23,7643611005758573845_clip0001_t00004
7226359641922424069_clip0000_t00000_crf35,7226359641922424069,0.002,3.166,3.164,1.0,1.0,-8.64,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\7226359641922424069_clip0000_t00000_crf35.mp4,tier3,1,1.0,0.0591122768819332,True,9,0.7886196970939636,250,0.7659408636050613,35,7226359641922424069_clip0000_t00000
7315077824895798529_clip0000_t00000_crf30,7315077824895798529,0.0,3.454,3.454,1.0,1.0,-0.37,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\7315077824895798529_clip0000_t00000_crf30.mp4,tier3,1,1.0,0.1568027585744857,True,9,0.8071615695953369,250,0.9659696887521183,30,7315077824895798529_clip0000_t00000
b9_oesdIz-M_clip0048_t00441_crf23,b9_oesdIz-M,441.026,449.982,8.956,1.0,1.0,19.6,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\b9_oesdIz-M_clip0048_t00441_crf23.mp4,tier2,1,1.0,0.0119685130193829,True,9,0.8586320877075195,251,0.6477925783668772,23,b9_oesdIz-M_clip0048_t00441
b9_oesdIz-M_clip0064_t00588_crf35,b9_oesdIz-M,588.546,598.014,9.468,1.0,1.0,19.23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\b9_oesdIz-M_clip0064_t00588_crf35.mp4,tier2,1,1.0,0.0104028154164552,True,9,0.8419813513755798,251,0.6405200475040366,35,b9_oesdIz-M_clip0064_t00588
g6hBKVh_7Pk_clip0028_t00229_crf35,g6hBKVh_7Pk,229.09,234.09,5.0,1.0,1.0,6.57,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\real\g6hBKVh_7Pk_clip0028_t00229_crf35.mp4,tier1,1,1.0,0.0442510098218917,True,9,0.5072014927864075,253,0.6751398536156954,35,g6hBKVh_7Pk_clip0028_t00229
