clip_id,source_video,start_time,end_time,duration,face_ratio,speech_ratio,snr,file_path,tier,has_cut_meta,decode_backend,cut_backend,run_id,url,title,channel,program_id,episode_id,canonical_source_id
gof2bUJhK3Y_s0000659554_e0000663422,gof2bUJhK3Y,659.554,663.422,3.868,1.0,1.0,8.28,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000659554_e0000663422.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000663746_e0000672446,gof2bUJhK3Y,663.746,672.446,8.7,1.0,1.0,8.63,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000663746_e0000672446.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000674818_e0000679486,gof2bUJhK3Y,674.818,679.486,4.668,1.0,1.0,9.48,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000674818_e0000679486.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000683746_e0000688702,gof2bUJhK3Y,683.746,688.702,4.956,1.0,1.0,8.54,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000683746_e0000688702.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000690338_e0000694910,gof2bUJhK3Y,690.338,694.91,4.572,1.0,1.0,4.53,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000690338_e0000694910.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000705410_e0000709726,gof2bUJhK3Y,705.41,709.726,4.316,1.0,1.0,8.71,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000705410_e0000709726.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000709922_e0000714910,gof2bUJhK3Y,709.922,714.91,4.988,1.0,1.0,6.93,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000709922_e0000714910.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000715234_e0000722238,gof2bUJhK3Y,715.234,722.238,7.004,1.0,1.0,8.34,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000715234_e0000722238.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000723522_e0000729342,gof2bUJhK3Y,723.522,729.342,5.82,1.0,1.0,6.26,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000723522_e0000729342.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000729442_e0000734014,gof2bUJhK3Y,729.442,734.014,4.572,0.8,1.0,7.22,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000729442_e0000734014.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000742402_e0000747402,gof2bUJhK3Y,742.402,747.402,5.0,1.0,1.0,6.35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000742402_e0000747402.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000746402_e0000751402,gof2bUJhK3Y,746.402,751.402,5.0,1.0,1.0,7.29,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000746402_e0000751402.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000752514_e0000754590,gof2bUJhK3Y,752.514,754.59,2.076,1.0,1.0,6.78,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000752514_e0000754590.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000755298_e0000760094,gof2bUJhK3Y,755.298,760.094,4.796,1.0,1.0,7.25,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000755298_e0000760094.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000760578_e0000766238,gof2bUJhK3Y,760.578,766.238,5.66,1.0,1.0,7.3,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000760578_e0000766238.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000766658_e0000770270,gof2bUJhK3Y,766.658,770.27,3.612,1.0,1.0,6.2,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000766658_e0000770270.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000770498_e0000774878,gof2bUJhK3Y,770.498,774.878,4.38,1.0,1.0,7.58,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000770498_e0000774878.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000775266_e0000780766,gof2bUJhK3Y,775.266,780.766,5.5,1.0,1.0,7.94,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000775266_e0000780766.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000780962_e0000784894,gof2bUJhK3Y,780.962,784.894,3.932,1.0,1.0,8.25,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000780962_e0000784894.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000785026_e0000788734,gof2bUJhK3Y,785.026,788.734,3.708,1.0,1.0,8.51,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000785026_e0000788734.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000788834_e0000791326,gof2bUJhK3Y,788.834,791.326,2.492,1.0,1.0,7.82,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000788834_e0000791326.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000792098_e0000795006,gof2bUJhK3Y,792.098,795.006,2.908,1.0,1.0,8.19,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000792098_e0000795006.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000795650_e0000799454,gof2bUJhK3Y,795.65,799.454,3.804,1.0,1.0,7.49,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000795650_e0000799454.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000799938_e0000805118,gof2bUJhK3Y,799.938,805.118,5.18,1.0,1.0,8.62,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000799938_e0000805118.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000805954_e0000810142,gof2bUJhK3Y,805.954,810.142,4.188,1.0,1.0,7.03,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000805954_e0000810142.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000810498_e0000813118,gof2bUJhK3Y,810.498,813.118,2.62,1.0,1.0,8.11,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000810498_e0000813118.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000813474_e0000816894,gof2bUJhK3Y,813.474,816.894,3.42,1.0,1.0,6.31,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000813474_e0000816894.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000817410_e0000826334,gof2bUJhK3Y,817.41,826.334,8.924,1.0,1.0,5.37,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000817410_e0000826334.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000826658_e0000830494,gof2bUJhK3Y,826.658,830.494,3.836,1.0,1.0,5.38,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000826658_e0000830494.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000830658_e0000839006,gof2bUJhK3Y,830.658,839.006,8.348,1.0,1.0,6.14,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000830658_e0000839006.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000839138_e0000842878,gof2bUJhK3Y,839.138,842.878,3.74,1.0,1.0,6.56,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000839138_e0000842878.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000843234_e0000846334,gof2bUJhK3Y,843.234,846.334,3.1,1.0,1.0,5.45,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000843234_e0000846334.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000846594_e0000849022,gof2bUJhK3Y,846.594,849.022,2.428,1.0,1.0,8.79,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000846594_e0000849022.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000849122_e0000852638,gof2bUJhK3Y,849.122,852.638,3.516,1.0,1.0,6.36,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000849122_e0000852638.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000852738_e0000857470,gof2bUJhK3Y,852.738,857.47,4.732,1.0,1.0,6.78,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000852738_e0000857470.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000857922_e0000860094,gof2bUJhK3Y,857.922,860.094,2.172,1.0,1.0,7.9,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000857922_e0000860094.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000860418_e0000865086,gof2bUJhK3Y,860.418,865.086,4.668,1.0,1.0,7.04,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000860418_e0000865086.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000867458_e0000873086,gof2bUJhK3Y,867.458,873.086,5.628,1.0,1.0,5.63,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000867458_e0000873086.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000873410_e0000875934,gof2bUJhK3Y,873.41,875.934,2.524,1.0,1.0,7.01,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000873410_e0000875934.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000876226_e0000879614,gof2bUJhK3Y,876.226,879.614,3.388,1.0,1.0,6.39,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000876226_e0000879614.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000892450_e0000895806,gof2bUJhK3Y,892.45,895.806,3.356,1.0,1.0,7.66,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000892450_e0000895806.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000896098_e0000898526,gof2bUJhK3Y,896.098,898.526,2.428,1.0,1.0,5.67,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000896098_e0000898526.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000898914_e0000903582,gof2bUJhK3Y,898.914,903.582,4.668,1.0,1.0,6.26,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000898914_e0000903582.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000904066_e0000908318,gof2bUJhK3Y,904.066,908.318,4.252,1.0,1.0,8.04,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000904066_e0000908318.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000908578_e0000912478,gof2bUJhK3Y,908.578,912.478,3.9,1.0,1.0,6.39,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000908578_e0000912478.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000914402_e0000920318,gof2bUJhK3Y,914.402,920.318,5.916,1.0,1.0,8.77,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000914402_e0000920318.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000920578_e0000923710,gof2bUJhK3Y,920.578,923.71,3.132,1.0,1.0,6.39,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000920578_e0000923710.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000926210_e0000935390,gof2bUJhK3Y,926.21,935.39,9.18,1.0,1.0,6.38,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000926210_e0000935390.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000935490_e0000945918,gof2bUJhK3Y,935.49,945.918,10.428,1.0,1.0,4.83,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000935490_e0000945918.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000948546_e0000953546,gof2bUJhK3Y,948.546,953.546,5.0,1.0,1.0,6.27,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000948546_e0000953546.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000952546_e0000957546,gof2bUJhK3Y,952.546,957.546,5.0,1.0,1.0,5.78,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000952546_e0000957546.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000956546_e0000961022,gof2bUJhK3Y,956.546,961.022,4.476,1.0,1.0,7.21,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000956546_e0000961022.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000962306_e0000965918,gof2bUJhK3Y,962.306,965.918,3.612,1.0,1.0,7.35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000962306_e0000965918.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000972770_e0000981438,gof2bUJhK3Y,972.77,981.438,8.668,1.0,1.0,8.97,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000972770_e0000981438.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000981762_e0000986782,gof2bUJhK3Y,981.762,986.782,5.02,1.0,1.0,8.18,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000981762_e0000986782.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000987426_e0000989950,gof2bUJhK3Y,987.426,989.95,2.524,1.0,1.0,6.65,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000987426_e0000989950.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000990114_e0000993598,gof2bUJhK3Y,990.114,993.598,3.484,1.0,1.0,8.09,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000990114_e0000993598.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0000994018_e0000998782,gof2bUJhK3Y,994.018,998.782,4.764,1.0,1.0,5.67,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000994018_e0000998782.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0001010146_e0001015146,gof2bUJhK3Y,1010.146,1015.146,5.0,1.0,1.0,8.2,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0001010146_e0001015146.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0001014146_e0001019146,gof2bUJhK3Y,1014.146,1019.146,5.0,1.0,1.0,7.95,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0001014146_e0001019146.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
gof2bUJhK3Y_s0001018146_e0001022430,gof2bUJhK3Y,1018.146,1022.43,4.284,1.0,1.0,7.23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0001018146_e0001022430.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,
j60KF89vXkg_s0000004258_e0000006430,j60KF89vXkg,4.258,6.43,2.172,1.0,1.0,25.03,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\j60KF89vXkg_s0000004258_e0000006430.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=j60KF89vXkg,,,,,
j60KF89vXkg_s0000009026_e0000012126,j60KF89vXkg,9.026,12.126,3.1,1.0,1.0,25.61,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\j60KF89vXkg_s0000009026_e0000012126.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=j60KF89vXkg,,,,,
j60KF89vXkg_s0000012930_e0000016094,j60KF89vXkg,12.93,16.094,3.164,1.0,1.0,25.69,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\j60KF89vXkg_s0000012930_e0000016094.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=j60KF89vXkg,,,,,
j60KF89vXkg_s0000017602_e0000020222,j60KF89vXkg,17.602,20.222,2.62,1.0,1.0,25.42,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\j60KF89vXkg_s0000017602_e0000020222.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=j60KF89vXkg,,,,,
j60KF89vXkg_s0000024258_e0000027582,j60KF89vXkg,24.258,27.582,3.324,1.0,1.0,24.36,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\j60KF89vXkg_s0000024258_e0000027582.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=j60KF89vXkg,,,,,
j60KF89vXkg_s0000029634_e0000031902,j60KF89vXkg,29.634,31.902,2.268,1.0,1.0,23.84,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\j60KF89vXkg_s0000029634_e0000031902.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=j60KF89vXkg,,,,,
j60KF89vXkg_s0000032130_e0000035550,j60KF89vXkg,32.13,35.55,3.42,1.0,1.0,24.3,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\j60KF89vXkg_s0000032130_e0000035550.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=j60KF89vXkg,,,,,
j60KF89vXkg_s0000035746_e0000040030,j60KF89vXkg,35.746,40.03,4.284,1.0,1.0,23.22,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\j60KF89vXkg_s0000035746_e0000040030.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=j60KF89vXkg,,,,,
j60KF89vXkg_s0000040418_e0000044606,j60KF89vXkg,40.418,44.606,4.188,1.0,1.0,25.09,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\j60KF89vXkg_s0000040418_e0000044606.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=j60KF89vXkg,,,,,
j60KF89vXkg_s0000044738_e0000051550,j60KF89vXkg,44.738,51.55,6.812,1.0,1.0,24.64,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\j60KF89vXkg_s0000044738_e0000051550.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=j60KF89vXkg,,,,,
