clip_id,source_video,start_time,end_time,duration,face_ratio,speech_ratio,snr,file_path,tier,has_cut_meta,decode_backend,cut_backend,run_id,url,title,channel,program_id,episode_id,canonical_source_id,decision
gTTtVb-Q31w_s0000456482_e0000459710,gTTtVb-Q31w,456.482,459.71,3.228,1.0,1.0,12.69,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gTTtVb-Q31w_s0000456482_e0000459710.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gTTtVb-Q31w,,,,,,keep
gTTtVb-Q31w_s0000460290_e0000464670,gTTtVb-Q31w,460.29,464.67,4.38,1.0,1.0,9.65,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gTTtVb-Q31w_s0000460290_e0000464670.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gTTtVb-Q31w,,,,,,keep
gTTtVb-Q31w_s0000467618_e0000473758,gTTtVb-Q31w,467.618,473.758,6.14,1.0,1.0,11.41,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gTTtVb-Q31w_s0000467618_e0000473758.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gTTtVb-Q31w,,,,,,keep
gTTtVb-Q31w_s0000475074_e0000479934,gTTtVb-Q31w,475.074,479.934,4.86,1.0,1.0,11.51,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gTTtVb-Q31w_s0000475074_e0000479934.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gTTtVb-Q31w,,,,,,keep
gTTtVb-Q31w_s0000497474_e0000499710,gTTtVb-Q31w,497.474,499.71,2.236,1.0,1.0,9.11,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gTTtVb-Q31w_s0000497474_e0000499710.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gTTtVb-Q31w,,,,,,keep
gTTtVb-Q31w_s0000500354_e0000503326,gTTtVb-Q31w,500.354,503.326,2.972,1.0,1.0,11.56,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gTTtVb-Q31w_s0000500354_e0000503326.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gTTtVb-Q31w,,,,,,keep
gTTtVb-Q31w_s0000503650_e0000505854,gTTtVb-Q31w,503.65,505.854,2.204,1.0,1.0,11.39,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gTTtVb-Q31w_s0000503650_e0000505854.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gTTtVb-Q31w,,,,,,keep
gTTtVb-Q31w_s0000505986_e0000509150,gTTtVb-Q31w,505.986,509.15,3.164,1.0,1.0,10.67,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gTTtVb-Q31w_s0000505986_e0000509150.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gTTtVb-Q31w,,,,,,keep
gTTtVb-Q31w_s0000511330_e0000519070,gTTtVb-Q31w,511.33,519.07,7.74,1.0,1.0,12.11,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gTTtVb-Q31w_s0000511330_e0000519070.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gTTtVb-Q31w,,,,,,keep
gTTtVb-Q31w_s0000519170_e0000525822,gTTtVb-Q31w,519.17,525.822,6.652,1.0,1.0,10.77,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gTTtVb-Q31w_s0000519170_e0000525822.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gTTtVb-Q31w,,,,,,keep
gTTtVb-Q31w_s0000528098_e0000530334,gTTtVb-Q31w,528.098,530.334,2.236,1.0,1.0,10.95,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gTTtVb-Q31w_s0000528098_e0000530334.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gTTtVb-Q31w,,,,,,keep
gTTtVb-Q31w_s0000530914_e0000534942,gTTtVb-Q31w,530.914,534.942,4.028,1.0,1.0,11.26,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gTTtVb-Q31w_s0000530914_e0000534942.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gTTtVb-Q31w,,,,,,keep
gTTtVb-Q31w_s0000542722_e0000548542,gTTtVb-Q31w,542.722,548.542,5.82,1.0,1.0,10.75,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gTTtVb-Q31w_s0000542722_e0000548542.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gTTtVb-Q31w,,,,,,keep
gTTtVb-Q31w_s0000548834_e0000552254,gTTtVb-Q31w,548.834,552.254,3.42,1.0,1.0,10.02,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gTTtVb-Q31w_s0000548834_e0000552254.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gTTtVb-Q31w,,,,,,keep
gTTtVb-Q31w_s0000552418_e0000557418,gTTtVb-Q31w,552.418,557.418,5.0,1.0,1.0,12.66,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gTTtVb-Q31w_s0000552418_e0000557418.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gTTtVb-Q31w,,,,,,keep
gTTtVb-Q31w_s0000591170_e0000593182,gTTtVb-Q31w,591.17,593.182,2.012,1.0,1.0,13.08,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gTTtVb-Q31w_s0000591170_e0000593182.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gTTtVb-Q31w,,,,,,keep
gTTtVb-Q31w_s0000594594_e0000598814,gTTtVb-Q31w,594.594,598.814,4.22,1.0,1.0,12.19,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gTTtVb-Q31w_s0000594594_e0000598814.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gTTtVb-Q31w,,,,,,keep
gTTtVb-Q31w_s0000604258_e0000607230,gTTtVb-Q31w,604.258,607.23,2.972,1.0,1.0,11.39,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gTTtVb-Q31w_s0000604258_e0000607230.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gTTtVb-Q31w,,,,,,keep
gTTtVb-Q31w_s0000624898_e0000626910,gTTtVb-Q31w,624.898,626.91,2.012,1.0,1.0,11.67,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gTTtVb-Q31w_s0000624898_e0000626910.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gTTtVb-Q31w,,,,,,keep
gTTtVb-Q31w_s0000631682_e0000633694,gTTtVb-Q31w,631.682,633.694,2.012,1.0,1.0,10.92,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gTTtVb-Q31w_s0000631682_e0000633694.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gTTtVb-Q31w,,,,,,keep
gTTtVb-Q31w_s0000634370_e0000641886,gTTtVb-Q31w,634.37,641.886,7.516,1.0,1.0,7.42,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gTTtVb-Q31w_s0000634370_e0000641886.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gTTtVb-Q31w,,,,,,keep
gTTtVb-Q31w_s0000642146_e0000647582,gTTtVb-Q31w,642.146,647.582,5.436,1.0,1.0,10.6,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gTTtVb-Q31w_s0000642146_e0000647582.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gTTtVb-Q31w,,,,,,keep
gTTtVb-Q31w_s0000657090_e0000659198,gTTtVb-Q31w,657.09,659.198,2.108,1.0,1.0,12.09,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gTTtVb-Q31w_s0000657090_e0000659198.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gTTtVb-Q31w,,,,,,keep
gTTtVb-Q31w_s0000660706_e0000669598,gTTtVb-Q31w,660.706,669.598,8.892,1.0,1.0,12.59,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gTTtVb-Q31w_s0000660706_e0000669598.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gTTtVb-Q31w,,,,,,keep
gTTtVb-Q31w_s0000669762_e0000673790,gTTtVb-Q31w,669.762,673.79,4.028,1.0,1.0,6.98,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gTTtVb-Q31w_s0000669762_e0000673790.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gTTtVb-Q31w,,,,,,keep
gTTtVb-Q31w_s0000674018_e0000678238,gTTtVb-Q31w,674.018,678.238,4.22,1.0,1.0,9.96,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gTTtVb-Q31w_s0000674018_e0000678238.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gTTtVb-Q31w,,,,,,keep
gTTtVb-Q31w_s0000678370_e0000681182,gTTtVb-Q31w,678.37,681.182,2.812,1.0,1.0,10.12,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gTTtVb-Q31w_s0000678370_e0000681182.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gTTtVb-Q31w,,,,,,keep
gTTtVb-Q31w_s0000682594_e0000687806,gTTtVb-Q31w,682.594,687.806,5.212,1.0,1.0,6.27,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gTTtVb-Q31w_s0000682594_e0000687806.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gTTtVb-Q31w,,,,,,keep
gTTtVb-Q31w_s0000689538_e0000694538,gTTtVb-Q31w,689.538,694.538,5.0,1.0,1.0,12.27,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gTTtVb-Q31w_s0000689538_e0000694538.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gTTtVb-Q31w,,,,,,keep
gTTtVb-Q31w_s0000693538_e0000698538,gTTtVb-Q31w,693.538,698.538,5.0,1.0,1.0,10.69,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gTTtVb-Q31w_s0000693538_e0000698538.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gTTtVb-Q31w,,,,,,keep
gTTtVb-Q31w_s0000697538_e0000701982,gTTtVb-Q31w,697.538,701.982,4.444,1.0,1.0,9.15,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gTTtVb-Q31w_s0000697538_e0000701982.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gTTtVb-Q31w,,,,,,keep
gTTtVb-Q31w_s0000702850_e0000706750,gTTtVb-Q31w,702.85,706.75,3.9,1.0,1.0,10.03,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gTTtVb-Q31w_s0000702850_e0000706750.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gTTtVb-Q31w,,,,,,keep
gof2bUJhK3Y_s0000016514_e0000022590,gof2bUJhK3Y,16.514,22.59,6.076,1.0,1.0,8.12,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000016514_e0000022590.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,keep
gof2bUJhK3Y_s0000045506_e0000049182,gof2bUJhK3Y,45.506,49.182,3.676,1.0,1.0,7.31,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000045506_e0000049182.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,keep
gof2bUJhK3Y_s0000049730_e0000052254,gof2bUJhK3Y,49.73,52.254,2.524,1.0,1.0,7.68,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000049730_e0000052254.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,keep
gof2bUJhK3Y_s0000067874_e0000072318,gof2bUJhK3Y,67.874,72.318,4.444,1.0,1.0,7.21,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000067874_e0000072318.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,keep
gof2bUJhK3Y_s0000075202_e0000077918,gof2bUJhK3Y,75.202,77.918,2.716,1.0,1.0,6.94,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000075202_e0000077918.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,keep
gof2bUJhK3Y_s0000088386_e0000093386,gof2bUJhK3Y,88.386,93.386,5.0,1.0,1.0,8.3,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000088386_e0000093386.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,keep
gof2bUJhK3Y_s0000092386_e0000096702,gof2bUJhK3Y,92.386,96.702,4.316,1.0,1.0,6.68,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000092386_e0000096702.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,keep
gof2bUJhK3Y_s0000116098_e0000118302,gof2bUJhK3Y,116.098,118.302,2.204,1.0,1.0,9.54,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000116098_e0000118302.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,keep
gof2bUJhK3Y_s0000130946_e0000133246,gof2bUJhK3Y,130.946,133.246,2.3,1.0,1.0,9.08,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000130946_e0000133246.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,keep
gof2bUJhK3Y_s0000144098_e0000149470,gof2bUJhK3Y,144.098,149.47,5.372,1.0,1.0,7.13,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000144098_e0000149470.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,keep
gof2bUJhK3Y_s0000161058_e0000163102,gof2bUJhK3Y,161.058,163.102,2.044,1.0,1.0,9.26,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000161058_e0000163102.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,keep
gof2bUJhK3Y_s0000176962_e0000181726,gof2bUJhK3Y,176.962,181.726,4.764,1.0,1.0,9.54,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000176962_e0000181726.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,keep
gof2bUJhK3Y_s0000182114_e0000188190,gof2bUJhK3Y,182.114,188.19,6.076,1.0,1.0,9.13,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000182114_e0000188190.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,keep
gof2bUJhK3Y_s0000193986_e0000196670,gof2bUJhK3Y,193.986,196.67,2.684,1.0,1.0,7.65,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000193986_e0000196670.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,keep
gof2bUJhK3Y_s0000205410_e0000207646,gof2bUJhK3Y,205.41,207.646,2.236,1.0,1.0,7.77,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000205410_e0000207646.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,keep
gof2bUJhK3Y_s0000224514_e0000229982,gof2bUJhK3Y,224.514,229.982,5.468,1.0,1.0,7.28,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000224514_e0000229982.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,keep
gof2bUJhK3Y_s0000232098_e0000237758,gof2bUJhK3Y,232.098,237.758,5.66,1.0,1.0,8.78,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000232098_e0000237758.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,keep
gof2bUJhK3Y_s0000239298_e0000241438,gof2bUJhK3Y,239.298,241.438,2.14,1.0,1.0,9.37,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000239298_e0000241438.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,keep
gof2bUJhK3Y_s0000274530_e0000277662,gof2bUJhK3Y,274.53,277.662,3.132,1.0,1.0,5.22,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000274530_e0000277662.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,keep
gof2bUJhK3Y_s0000280322_e0000285822,gof2bUJhK3Y,280.322,285.822,5.5,1.0,1.0,7.62,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000280322_e0000285822.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,keep
gof2bUJhK3Y_s0000298914_e0000303454,gof2bUJhK3Y,298.914,303.454,4.54,1.0,1.0,7.13,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000298914_e0000303454.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,keep
gof2bUJhK3Y_s0000311810_e0000314910,gof2bUJhK3Y,311.81,314.91,3.1,1.0,1.0,6.95,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000311810_e0000314910.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,keep
gof2bUJhK3Y_s0000363042_e0000365118,gof2bUJhK3Y,363.042,365.118,2.076,1.0,1.0,8.44,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000363042_e0000365118.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,keep
gof2bUJhK3Y_s0000365474_e0000370238,gof2bUJhK3Y,365.474,370.238,4.764,1.0,1.0,6.49,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000365474_e0000370238.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,keep
gof2bUJhK3Y_s0000383618_e0000386046,gof2bUJhK3Y,383.618,386.046,2.428,1.0,1.0,4.26,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000383618_e0000386046.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,keep
gof2bUJhK3Y_s0000405442_e0000407870,gof2bUJhK3Y,405.442,407.87,2.428,1.0,1.0,10.42,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000405442_e0000407870.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,keep
gof2bUJhK3Y_s0000408098_e0000411902,gof2bUJhK3Y,408.098,411.902,3.804,1.0,1.0,9.63,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000408098_e0000411902.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,keep
gof2bUJhK3Y_s0000427874_e0000431230,gof2bUJhK3Y,427.874,431.23,3.356,1.0,1.0,7.28,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000427874_e0000431230.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,keep
gof2bUJhK3Y_s0000463810_e0000466270,gof2bUJhK3Y,463.81,466.27,2.46,1.0,1.0,9.04,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000463810_e0000466270.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,keep
gof2bUJhK3Y_s0000519234_e0000521758,gof2bUJhK3Y,519.234,521.758,2.524,1.0,1.0,7.96,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000519234_e0000521758.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,keep
gof2bUJhK3Y_s0000555362_e0000557566,gof2bUJhK3Y,555.362,557.566,2.204,1.0,1.0,7.67,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000555362_e0000557566.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,keep
gof2bUJhK3Y_s0000575330_e0000580926,gof2bUJhK3Y,575.33,580.926,5.596,1.0,1.0,8.05,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000575330_e0000580926.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,keep
gof2bUJhK3Y_s0000590914_e0000593726,gof2bUJhK3Y,590.914,593.726,2.812,1.0,1.0,8.41,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000590914_e0000593726.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,keep
gof2bUJhK3Y_s0000595106_e0000600894,gof2bUJhK3Y,595.106,600.894,5.788,1.0,1.0,6.88,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000595106_e0000600894.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,keep
gof2bUJhK3Y_s0000608642_e0000610718,gof2bUJhK3Y,608.642,610.718,2.076,1.0,1.0,6.8,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000608642_e0000610718.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,keep
gof2bUJhK3Y_s0000630818_e0000633502,gof2bUJhK3Y,630.818,633.502,2.684,1.0,1.0,4.8,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000630818_e0000633502.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,keep
gof2bUJhK3Y_s0000634082_e0000636926,gof2bUJhK3Y,634.082,636.926,2.844,1.0,1.0,8.73,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000634082_e0000636926.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,keep
gof2bUJhK3Y_s0000639906_e0000643550,gof2bUJhK3Y,639.906,643.55,3.644,1.0,1.0,8.24,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\gof2bUJhK3Y_s0000639906_e0000643550.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=gof2bUJhK3Y,,,,,,keep
