clip_id,source_video,start_time,end_time,duration,face_ratio,speech_ratio,snr,file_path,tier,has_cut_meta,decode_backend,cut_backend,run_id,candidate_rank_in_tier,candidate_pool_version,selection_seed
7152849423326809371_s0000046370_e0000054206,7152849423326809371,46.37,54.206,7.836,0.875,1.0,3.03,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1100_1700\media\7152849423326809371_s0000046370_e0000054206.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,98,active_speaker_candidate_pool_v1,42
7494634872816848136_s0000063522_e0000067518,7494634872816848136,63.522,67.518,3.996,1.0,1.0,-3.57,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1100_1700\media\7494634872816848136_s0000063522_e0000067518.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,99,active_speaker_candidate_pool_v1,42
7652351819728899349_s0000009186_e0000011838,7652351819728899349,9.186,11.838,2.652,1.0,1.0,8.67,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7652351819728899349_s0000009186_e0000011838.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,100,active_speaker_candidate_pool_v1,42
7627490119154421010_s0000000002_e0000005002,7627490119154421010,0.002,5.002,5.0,1.0,1.0,-7.7,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7627490119154421010_s0000000002_e0000005002.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,101,active_speaker_candidate_pool_v1,42
7635143935454612757_s0000103074_e0000107902,7635143935454612757,103.074,107.902,4.828,1.0,1.0,0.96,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7635143935454612757_s0000103074_e0000107902.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,102,active_speaker_candidate_pool_v1,42
7549909835895147783_s0000002946_e0000008574,7549909835895147783,2.946,8.574,5.628,1.0,1.0,-1.83,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\0_1100\media\7549909835895147783_s0000002946_e0000008574.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,103,active_speaker_candidate_pool_v1,42
7638518699896343824_s0000085570_e0000089118,7638518699896343824,85.57,89.118,3.548,0.75,1.0,2.11,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\0_1100\media\7638518699896343824_s0000085570_e0000089118.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,104,active_speaker_candidate_pool_v1,42
7607498569980939536_s0000000000_e0000002174,7607498569980939536,0.0,2.174,2.174,1.0,1.0,17.53,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7607498569980939536_s0000000000_e0000002174.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,105,active_speaker_candidate_pool_v1,42
7472215662635601159_s0000040962_e0000044254,7472215662635601159,40.962,44.254,3.292,1.0,1.0,14.4,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1100_1700\media\7472215662635601159_s0000040962_e0000044254.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,106,active_speaker_candidate_pool_v1,42
7649312736303713557_s0000030082_e0000032670,7649312736303713557,30.082,32.67,2.588,1.0,1.0,-0.78,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7649312736303713557_s0000030082_e0000032670.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,107,active_speaker_candidate_pool_v1,42
7610406409334738194_s0000008354_e0000010494,7610406409334738194,8.354,10.494,2.14,1.0,1.0,0.63,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7610406409334738194_s0000008354_e0000010494.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,108,active_speaker_candidate_pool_v1,42
7518596256868896018_s0000003010_e0000010654,7518596256868896018,3.01,10.654,7.644,1.0,1.0,0.07,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\0_1100\media\7518596256868896018_s0000003010_e0000010654.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,109,active_speaker_candidate_pool_v1,42
7472219282072472840_s0000000000_e0000005000,7472219282072472840,0.0,5.0,5.0,1.0,1.0,16.62,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1100_1700\media\7472219282072472840_s0000000000_e0000005000.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,110,active_speaker_candidate_pool_v1,42
7590733188876586258_s0000000034_e0000008606,7590733188876586258,0.034,8.606,8.572,1.0,1.0,8.37,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7590733188876586258_s0000000034_e0000008606.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,111,active_speaker_candidate_pool_v1,42
7640360696777166100_s0000059554_e0000064766,7640360696777166100,59.554,64.766,5.212,1.0,1.0,22.44,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\0_1100\media\7640360696777166100_s0000059554_e0000064766.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,112,active_speaker_candidate_pool_v1,42
7621838405000875265_s0000044674_e0000050558,7621838405000875265,44.674,50.558,5.884,1.0,1.0,20.81,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7621838405000875265_s0000044674_e0000050558.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,113,active_speaker_candidate_pool_v1,42
7502862987825368328_s0000029762_e0000034762,7502862987825368328,29.762,34.762,5.0,1.0,1.0,10.85,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1100_1700\media\7502862987825368328_s0000029762_e0000034762.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,114,active_speaker_candidate_pool_v1,42
7635520940717395221_s0000063458_e0000065758,7635520940717395221,63.458,65.758,2.3,1.0,1.0,11.1,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\0_1100\media\7635520940717395221_s0000063458_e0000065758.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,115,active_speaker_candidate_pool_v1,42
7588514814058712328_s0000006562_e0000008830,7588514814058712328,6.562,8.83,2.268,1.0,1.0,9.26,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7588514814058712328_s0000006562_e0000008830.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,116,active_speaker_candidate_pool_v1,42
7522344520395246866_s0000000002_e0000003870,7522344520395246866,0.002,3.87,3.868,1.0,1.0,36.14,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1100_1700\media\7522344520395246866_s0000000002_e0000003870.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,117,active_speaker_candidate_pool_v1,42
7636754551378382098_s0000045410_e0000048030,7636754551378382098,45.41,48.03,2.62,1.0,1.0,4.64,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7636754551378382098_s0000045410_e0000048030.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,118,active_speaker_candidate_pool_v1,42
7622276149720141063_s0000013250_e0000015998,7622276149720141063,13.25,15.998,2.748,1.0,1.0,14.19,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7622276149720141063_s0000013250_e0000015998.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,119,active_speaker_candidate_pool_v1,42
7582834891000253704_s0000030306_e0000032350,7582834891000253704,30.306,32.35,2.044,1.0,1.0,7.57,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\0_1100\media\7582834891000253704_s0000030306_e0000032350.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,120,active_speaker_candidate_pool_v1,42
7627105074573184276_s0000032802_e0000035422,7627105074573184276,32.802,35.422,2.62,1.0,1.0,8.12,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7627105074573184276_s0000032802_e0000035422.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,121,active_speaker_candidate_pool_v1,42
7620799628447141140_s0000026338_e0000028478,7620799628447141140,26.338,28.478,2.14,1.0,1.0,-0.55,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7620799628447141140_s0000026338_e0000028478.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,122,active_speaker_candidate_pool_v1,42
7651971580729249044_s0000000834_e0000008862,7651971580729249044,0.834,8.862,8.028,1.0,1.0,-0.49,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7651971580729249044_s0000000834_e0000008862.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,123,active_speaker_candidate_pool_v1,42
7639730945892896021_s0000078690_e0000081054,7639730945892896021,78.69,81.054,2.364,1.0,1.0,12.47,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7639730945892896021_s0000078690_e0000081054.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,124,active_speaker_candidate_pool_v1,42
7631099206593154325_s0000049634_e0000052510,7631099206593154325,49.634,52.51,2.876,1.0,1.0,10.19,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\0_1100\media\7631099206593154325_s0000049634_e0000052510.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,125,active_speaker_candidate_pool_v1,42
7053750218742861082_s0000003490_e0000005758,7053750218742861082,3.49,5.758,2.268,1.0,1.0,14.14,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1100_1700\media\7053750218742861082_s0000003490_e0000005758.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,126,active_speaker_candidate_pool_v1,42
7630081843185995028_s0000002306_e0000004318,7630081843185995028,2.306,4.318,2.012,1.0,1.0,-4.08,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\0_1100\media\7630081843185995028_s0000002306_e0000004318.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,127,active_speaker_candidate_pool_v1,42
7642717198158531860_s0000061730_e0000065982,7642717198158531860,61.73,65.982,4.252,1.0,1.0,11.54,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1100_1700\media\7642717198158531860_s0000061730_e0000065982.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,128,active_speaker_candidate_pool_v1,42
7643041561009196306_s0000042338_e0000047338,7643041561009196306,42.338,47.338,5.0,1.0,1.0,3.48,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7643041561009196306_s0000042338_e0000047338.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,129,active_speaker_candidate_pool_v1,42
7647398710774697237_s0000089634_e0000094634,7647398710774697237,89.634,94.634,5.0,1.0,1.0,0.5,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7647398710774697237_s0000089634_e0000094634.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,130,active_speaker_candidate_pool_v1,42
7605575725801803029_s0000048962_e0000053962,7605575725801803029,48.962,53.962,5.0,1.0,1.0,-0.77,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7605575725801803029_s0000048962_e0000053962.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,131,active_speaker_candidate_pool_v1,42
7653705429486161173_s0000006146_e0000009086,7653705429486161173,6.146,9.086,2.94,1.0,1.0,5.82,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7653705429486161173_s0000006146_e0000009086.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,132,active_speaker_candidate_pool_v1,42
7467517397042236680_s0000004514_e0000007166,7467517397042236680,4.514,7.166,2.652,1.0,1.0,4.5,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\0_1100\media\7467517397042236680_s0000004514_e0000007166.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,133,active_speaker_candidate_pool_v1,42
7630081845803257108_s0000005666_e0000008830,7630081845803257108,5.666,8.83,3.164,1.0,1.0,2.43,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\0_1100\media\7630081845803257108_s0000005666_e0000008830.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,134,active_speaker_candidate_pool_v1,42
7494241159049514247_s0000102114_e0000104894,7494241159049514247,102.114,104.894,2.78,1.0,1.0,5.7,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\0_1100\media\7494241159049514247_s0000102114_e0000104894.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,135,active_speaker_candidate_pool_v1,42
7580349000407141639_s0000030370_e0000033502,7580349000407141639,30.37,33.502,3.132,1.0,1.0,10.66,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7580349000407141639_s0000030370_e0000033502.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,136,active_speaker_candidate_pool_v1,42
7626358390121401618_s0000045634_e0000050634,7626358390121401618,45.634,50.634,5.0,1.0,1.0,7.08,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7626358390121401618_s0000045634_e0000050634.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,137,active_speaker_candidate_pool_v1,42
7574444267339402517_s0000067810_e0000072810,7574444267339402517,67.81,72.81,5.0,1.0,1.0,0.84,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\0_1100\media\7574444267339402517_s0000067810_e0000072810.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,138,active_speaker_candidate_pool_v1,42
7534721568325274888_s0000174210_e0000176926,7534721568325274888,174.21,176.926,2.716,1.0,1.0,3.1,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\0_1100\media\7534721568325274888_s0000174210_e0000176926.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,139,active_speaker_candidate_pool_v1,42
7635244133514251540_s0000028610_e0000032094,7635244133514251540,28.61,32.094,3.484,1.0,1.0,1.24,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\0_1100\media\7635244133514251540_s0000028610_e0000032094.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,140,active_speaker_candidate_pool_v1,42
7636682088766344456_s0000258882_e0000261278,7636682088766344456,258.882,261.278,2.396,1.0,1.0,6.17,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\0_1100\media\7636682088766344456_s0000258882_e0000261278.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,141,active_speaker_candidate_pool_v1,42
7592543011486141703_s0000024962_e0000028062,7592543011486141703,24.962,28.062,3.1,1.0,1.0,19.65,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\0_1100\media\7592543011486141703_s0000024962_e0000028062.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,142,active_speaker_candidate_pool_v1,42
7471237847320661266_s0000019714_e0000024714,7471237847320661266,19.714,24.714,5.0,1.0,1.0,18.81,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1100_1700\media\7471237847320661266_s0000019714_e0000024714.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,143,active_speaker_candidate_pool_v1,42
7644036312223223058_s0000000000_e0000003262,7644036312223223058,0.0,3.262,3.262,1.0,1.0,19.82,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1100_1700\media\7644036312223223058_s0000000000_e0000003262.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,144,active_speaker_candidate_pool_v1,42
7486451379851119880_s0000000866_e0000006462,7486451379851119880,0.866,6.462,5.596,1.0,1.0,0.47,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\0_1100\media\7486451379851119880_s0000000866_e0000006462.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,145,active_speaker_candidate_pool_v1,42
7644133374751198482_s0000004000_e0000009000,7644133374751198482,4.0,9.0,5.0,1.0,1.0,17.78,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1100_1700\media\7644133374751198482_s0000004000_e0000009000.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,146,active_speaker_candidate_pool_v1,42
7654193667128773909_s0000007106_e0000013598,7654193667128773909,7.106,13.598,6.492,1.0,1.0,12.48,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7654193667128773909_s0000007106_e0000013598.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,147,active_speaker_candidate_pool_v1,42
7383362567164497170_s0000001090_e0000003166,7383362567164497170,1.09,3.166,2.076,1.0,1.0,-0.45,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\0_1100\media\7383362567164497170_s0000001090_e0000003166.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,148,active_speaker_candidate_pool_v1,42
7562491740662418695_s0000024706_e0000026814,7562491740662418695,24.706,26.814,2.108,1.0,1.0,6.37,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\0_1100\media\7562491740662418695_s0000024706_e0000026814.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,149,active_speaker_candidate_pool_v1,42
7535465870915685650_s0000021410_e0000025534,7535465870915685650,21.41,25.534,4.124,1.0,1.0,7.64,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\0_1100\media\7535465870915685650_s0000021410_e0000025534.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,150,active_speaker_candidate_pool_v1,42
7643015652680305941_s0000024130_e0000027262,7643015652680305941,24.13,27.262,3.132,1.0,1.0,5.38,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1100_1700\media\7643015652680305941_s0000024130_e0000027262.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,151,active_speaker_candidate_pool_v1,42
7516542545187425554_s0000003362_e0000008670,7516542545187425554,3.362,8.67,5.308,1.0,1.0,0.59,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1100_1700\media\7516542545187425554_s0000003362_e0000008670.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,152,active_speaker_candidate_pool_v1,42
7636336201397439764_s0000039042_e0000041214,7636336201397439764,39.042,41.214,2.172,1.0,1.0,13.04,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\0_1100\media\7636336201397439764_s0000039042_e0000041214.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,153,active_speaker_candidate_pool_v1,42
7569596968176061714_s0000030914_e0000033054,7569596968176061714,30.914,33.054,2.14,1.0,1.0,11.13,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\0_1100\media\7569596968176061714_s0000030914_e0000033054.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,154,active_speaker_candidate_pool_v1,42
7615858346913959185_s0000017986_e0000023582,7615858346913959185,17.986,23.582,5.596,1.0,1.0,0.06,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7615858346913959185_s0000017986_e0000023582.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,155,active_speaker_candidate_pool_v1,42
7514966947079982353_s0000006178_e0000013214,7514966947079982353,6.178,13.214,7.036,1.0,1.0,15.44,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1100_1700\media\7514966947079982353_s0000006178_e0000013214.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,156,active_speaker_candidate_pool_v1,42
7631543057908862228_s0000035586_e0000038206,7631543057908862228,35.586,38.206,2.62,1.0,1.0,13.62,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\0_1100\media\7631543057908862228_s0000035586_e0000038206.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,157,active_speaker_candidate_pool_v1,42
7522824070606425362_s0000000066_e0000003582,7522824070606425362,0.066,3.582,3.516,1.0,1.0,-0.8,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\0_1100\media\7522824070606425362_s0000000066_e0000003582.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,158,active_speaker_candidate_pool_v1,42
7639641430478146834_s0000052706_e0000055262,7639641430478146834,52.706,55.262,2.556,1.0,1.0,3.12,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\0_1100\media\7639641430478146834_s0000052706_e0000055262.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,159,active_speaker_candidate_pool_v1,42
7516123426046758162_s0000009026_e0000012542,7516123426046758162,9.026,12.542,3.516,1.0,1.0,16.94,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\0_1100\media\7516123426046758162_s0000009026_e0000012542.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,160,active_speaker_candidate_pool_v1,42
7628827647581113621_s0000053538_e0000056670,7628827647581113621,53.538,56.67,3.132,1.0,1.0,10.31,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7628827647581113621_s0000053538_e0000056670.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,161,active_speaker_candidate_pool_v1,42
7525031978450652423_s0000012898_e0000017342,7525031978450652423,12.898,17.342,4.444,1.0,1.0,-1.01,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1100_1700\media\7525031978450652423_s0000012898_e0000017342.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,162,active_speaker_candidate_pool_v1,42
7510465218959445266_s0000000386_e0000004606,7510465218959445266,0.386,4.606,4.22,1.0,1.0,-6.5,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\0_1100\media\7510465218959445266_s0000000386_e0000004606.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,163,active_speaker_candidate_pool_v1,42
7641086261700070676_s0000029858_e0000032510,7641086261700070676,29.858,32.51,2.652,1.0,1.0,1.29,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\0_1100\media\7641086261700070676_s0000029858_e0000032510.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,164,active_speaker_candidate_pool_v1,42
7643832565287226645_s0000063458_e0000067614,7643832565287226645,63.458,67.614,4.156,1.0,1.0,4.84,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1100_1700\media\7643832565287226645_s0000063458_e0000067614.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,165,active_speaker_candidate_pool_v1,42
7090882609382706459_s0000035714_e0000037982,7090882609382706459,35.714,37.982,2.268,1.0,1.0,5.57,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1100_1700\media\7090882609382706459_s0000035714_e0000037982.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,166,active_speaker_candidate_pool_v1,42
7633781065630387477_s0000007298_e0000011870,7633781065630387477,7.298,11.87,4.572,1.0,1.0,3.64,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7633781065630387477_s0000007298_e0000011870.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,167,active_speaker_candidate_pool_v1,42
7453432985031920914_s0000026690_e0000031198,7453432985031920914,26.69,31.198,4.508,1.0,1.0,3.7,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1100_1700\media\7453432985031920914_s0000026690_e0000031198.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,168,active_speaker_candidate_pool_v1,42
7642327305351744789_s0000062146_e0000067146,7642327305351744789,62.146,67.146,5.0,1.0,1.0,19.66,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1700_2274\media\7642327305351744789_s0000062146_e0000067146.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,169,active_speaker_candidate_pool_v1,42
7636385717110836501_s0000015138_e0000020138,7636385717110836501,15.138,20.138,5.0,1.0,1.0,14.64,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\0_1100\media\7636385717110836501_s0000015138_e0000020138.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,170,active_speaker_candidate_pool_v1,42
7069390780703444250_s0000063490_e0000066750,7069390780703444250,63.49,66.75,3.26,1.0,1.0,5.8,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1100_1700\media\7069390780703444250_s0000063490_e0000066750.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,171,active_speaker_candidate_pool_v1,42
7471205739147595009_s0000016000_e0000021000,7471205739147595009,16.0,21.0,5.0,1.0,1.0,16.43,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\1100_1700\media\7471205739147595009_s0000016000_e0000021000.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,172,active_speaker_candidate_pool_v1,42
7279054149235395841_s0000000674_e0000003262,7279054149235395841,0.674,3.262,2.588,1.0,1.0,-8.12,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\0_1100\media\7279054149235395841_s0000000674_e0000003262.mp4,tier3,1,cuda,nvenc,cutfix_smoke_tier3_20260729_01,173,active_speaker_candidate_pool_v1,42
