clip_id,source_video,start_time,end_time,duration,face_ratio,speech_ratio,snr,file_path,tier,has_cut_meta,det_ratio,mean_face_area,has_embedding,n_sampled,embed_consistency,speaker_id,quality,motion_median,motion_p90,frac_near_static,n_faces_med,n_faces_max,ratio_med,ratio_max,cx_spread,channel
CHkaAtJLN3E_clip0056_t00830,CHkaAtJLN3E,830.37,835.37,5.0,1.0,1.0,6.79,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\CHkaAtJLN3E_clip0056_t00830.mp4,tier1,1,1.0,0.0559992603957653,True,9,0.7330904006958008,493,0.7475241207395211,1.097499966621399,2.041340327262878,0.4193548387096774,1.0,8,0.0,0.8990597128868103,0.3717597760260105,Truyền hình Hưng Yên - HYTV
CHkaAtJLN3E_clip0057_t00838,CHkaAtJLN3E,838.37,843.37,5.0,1.0,1.0,6.4,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\CHkaAtJLN3E_clip0057_t00838.mp4,tier1,1,1.0,0.063670702278614,True,9,0.9306246638298036,493,0.803619201235546,1.519166648387909,1.916111159324646,0.032258064516129,1.0,1,0.0,0.0,0.013241827487945557,Truyền hình Hưng Yên - HYTV
7URysGbqZ1w_clip0000_t00003,7URysGbqZ1w,3.01,5.758,2.748,1.0,1.0,6.28,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\7URysGbqZ1w_clip0000_t00003.mp4,tier1,1,1.0,0.0460849553346633,True,9,0.9229638576507568,495,0.7535864124622222,3.166249990463257,4.396236228942872,0.0,1.0,1,0.0,0.0,0.017536818981170654,Đất Đẹp Bảo Lộc
7URysGbqZ1w_clip0005_t00026,7URysGbqZ1w,26.498,29.982,3.484,1.0,1.0,6.15,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\7URysGbqZ1w_clip0005_t00026.mp4,tier1,1,1.0,0.0413891151547431,True,9,0.933926284313202,495,0.7425219289888897,2.3253124952316284,3.4489930391311647,0.0,1.0,1,0.0,0.0,0.002329885959625244,Đất Đẹp Bảo Lộc
7URysGbqZ1w_clip0007_t00044,7URysGbqZ1w,44.066,52.478,8.412,1.0,1.0,5.65,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\7URysGbqZ1w_clip0007_t00044.mp4,tier1,1,1.0,0.0394742935895919,True,9,0.9060166478157043,495,0.7322960880990381,3.074861168861389,3.9311458587646486,0.0,1.0,1,0.0,0.0,0.005288898944854736,Đất Đẹp Bảo Lộc
7URysGbqZ1w_clip0009_t00058,7URysGbqZ1w,58.53,66.078,7.548,1.0,1.0,4.53,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\7URysGbqZ1w_clip0009_t00058.mp4,tier1,1,1.0,0.0411551743745803,True,9,0.911187469959259,495,0.7378616019488136,2.274444341659546,3.440916633605958,0.0133333333333333,1.0,1,0.0,0.0,0.009183794260025024,Đất Đẹp Bảo Lộc
7URysGbqZ1w_clip0013_t00085,7URysGbqZ1w,85.09,87.934,2.844,1.0,1.0,3.18,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\7URysGbqZ1w_clip0013_t00085.mp4,tier1,1,1.0,0.0386960059404373,True,9,0.929225504398346,495,0.7342373120448096,3.2644792795181274,4.759201431274414,0.0,1.0,1,0.0,0.0,0.01768392324447632,Đất Đẹp Bảo Lộc
7URysGbqZ1w_clip0018_t00112,7URysGbqZ1w,112.45,115.71,3.26,1.0,1.0,4.7,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\7URysGbqZ1w_clip0018_t00112.mp4,tier1,1,1.0,0.0397929884493351,True,9,0.9187723994255066,495,0.7354293145098232,1.9691666960716248,2.5544096469879154,0.0625,1.0,1,0.0,0.0,0.00470694899559021,Đất Đẹp Bảo Lộc
7URysGbqZ1w_clip0021_t00126,7URysGbqZ1w,126.946,130.494,3.548,1.0,1.0,6.53,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\7URysGbqZ1w_clip0021_t00126.mp4,tier1,1,1.0,0.0394715406000614,True,9,0.896691083908081,495,0.7306427795223371,1.9175693988800049,2.649041700363159,0.1142857142857142,1.0,1,0.0,0.0,0.01704716682434082,Đất Đẹp Bảo Lộc
7URysGbqZ1w_clip0024_t00141,7URysGbqZ1w,141.89,144.606,2.716,1.0,1.0,4.71,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\7URysGbqZ1w_clip0024_t00141.mp4,tier1,1,1.0,0.0430760532617569,True,9,0.9173247814178468,495,0.7442620357165228,3.366666555404663,4.434777927398683,0.037037037037037,1.0,1,0.0,0.0,0.013176023960113525,Đất Đẹp Bảo Lộc
7URysGbqZ1w_clip0031_t00169,7URysGbqZ1w,169.154,173.79,4.636,1.0,1.0,6.06,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\7URysGbqZ1w_clip0031_t00169.mp4,tier1,1,1.0,0.0440218150615692,True,9,0.9189053773880004,495,0.7471590231515711,2.4194791316986084,4.0827778577804565,0.0652173913043478,1.0,1,0.0,0.0,0.007732093334197998,Đất Đẹp Bảo Lộc
7URysGbqZ1w_clip0034_t00199,7URysGbqZ1w,199.458,203.102,3.644,1.0,1.0,3.25,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\7URysGbqZ1w_clip0034_t00199.mp4,tier1,1,1.0,0.0368630141019821,True,9,0.9322143197059632,495,0.7296906602496238,2.551666736602783,3.935138821601868,0.0,1.0,1,0.0,0.0,0.022961467504501343,Đất Đẹp Bảo Lộc
7URysGbqZ1w_clip0039_t00225,7URysGbqZ1w,225.954,228.702,2.748,1.0,1.0,5.06,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\7URysGbqZ1w_clip0039_t00225.mp4,tier1,1,1.0,0.0387185662984848,True,9,0.9329494833946228,495,0.734956936413956,2.909097194671631,3.702749967575073,0.0,1.0,1,0.0,0.0,0.006157040596008301,Đất Đẹp Bảo Lộc
7URysGbqZ1w_clip0043_t00244,7URysGbqZ1w,244.002,248.03,4.028,1.0,1.0,3.25,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\7URysGbqZ1w_clip0043_t00244.mp4,tier1,1,1.0,0.0386034399271011,True,9,0.8800326585769653,495,0.7252999802775617,2.5504860877990723,3.8141527414321903,0.05,1.0,1,0.0,0.0,0.018720120191574097,Đất Đẹp Bảo Lộc
7URysGbqZ1w_clip0045_t00257,7URysGbqZ1w,257.794,260.478,2.684,1.0,1.0,7.22,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\7URysGbqZ1w_clip0045_t00257.mp4,tier1,1,1.0,0.0456364303827285,True,9,0.9328174591064452,495,0.754083676098999,1.8026041388511655,2.7578818798065186,0.0769230769230769,1.0,1,0.0,0.0,0.01038697361946106,Đất Đẹp Bảo Lộc
7URysGbqZ1w_clip0047_t00271,7URysGbqZ1w,271.362,277.246,5.884,1.0,1.0,4.3,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\7URysGbqZ1w_clip0047_t00271.mp4,tier1,1,1.0,0.0452077314257621,True,9,0.9075251817703248,495,0.7484336081699003,2.263819456100464,4.240402746200561,0.0,1.0,1,0.0,0.0,0.01865619421005249,Đất Đẹp Bảo Lộc
7URysGbqZ1w_clip0049_t00285,7URysGbqZ1w,285.058,291.006,5.948,1.0,1.0,5.52,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\7URysGbqZ1w_clip0049_t00285.mp4,tier1,1,1.0,0.0433430783450603,True,9,0.9295571446418762,495,0.7471598671455814,2.1260416507720947,3.498361063003541,0.1016949152542373,1.0,1,0.0,0.0,0.012024283409118652,Đất Đẹp Bảo Lộc
7URysGbqZ1w_clip0053_t00309,7URysGbqZ1w,309.698,312.318,2.62,1.0,1.0,5.45,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\7URysGbqZ1w_clip0053_t00309.mp4,tier1,1,1.0,0.0436255782842636,True,9,0.8125078678131104,495,0.7272861290176582,3.478437542915344,4.234583377838135,0.0,1.0,1,0.0,0.0,0.03940868377685547,Đất Đẹp Bảo Lộc
7URysGbqZ1w_clip0056_t00326,7URysGbqZ1w,326.242,331.742,5.5,1.0,1.0,6.72,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\7URysGbqZ1w_clip0056_t00326.mp4,tier1,1,1.0,0.0516452342271804,True,9,0.8725607395172119,495,0.7600837139965221,3.431354165077209,5.107145833969116,0.0,1.0,1,0.0,0.0,0.007116824388504028,Đất Đẹp Bảo Lộc
7URysGbqZ1w_clip0058_t00339,7URysGbqZ1w,339.522,341.726,2.204,1.0,1.0,6.42,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\7URysGbqZ1w_clip0058_t00339.mp4,tier1,1,1.0,0.0524347275495529,True,9,0.9267756342887878,495,0.7718365245511171,1.9174999594688416,2.9682568788528445,0.0454545454545454,1.0,1,0.0,0.0,0.004408985376358032,Đất Đẹp Bảo Lộc
7URysGbqZ1w_clip0062_t00367,7URysGbqZ1w,367.074,371.134,4.06,1.0,1.0,6.69,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\7URysGbqZ1w_clip0062_t00367.mp4,tier1,1,1.0,0.0498017482459545,True,9,0.9084986448287964,495,0.7613225575999258,3.228819489479065,6.382632112503053,0.0,1.0,1,0.0,0.0,0.01319834589958191,Đất Đẹp Bảo Lộc
7URysGbqZ1w_clip0067_t00394,7URysGbqZ1w,394.53,399.518,4.988,1.0,1.0,5.6,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\7URysGbqZ1w_clip0067_t00394.mp4,tier1,1,1.0,0.0489924699068069,True,9,0.921385645866394,495,0.7613564891677922,2.639930486679077,5.195527648925781,0.0204081632653061,1.0,1,0.0,0.0,0.010848164558410645,Đất Đẹp Bảo Lộc
7URysGbqZ1w_clip0070_t00407,7URysGbqZ1w,407.714,412.714,5.0,1.0,1.0,4.65,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\7URysGbqZ1w_clip0070_t00407.mp4,tier1,1,1.0,0.0505642667412757,True,9,0.8977227807044983,495,0.7615317389598188,3.122152805328369,4.966722106933594,0.0,1.0,1,0.0,0.0,0.033066004514694214,Đất Đẹp Bảo Lộc
7URysGbqZ1w_clip0072_t00423,7URysGbqZ1w,423.394,426.878,3.484,1.0,1.0,5.18,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\7URysGbqZ1w_clip0072_t00423.mp4,tier1,1,1.0,0.0477558150887489,True,9,0.9374005794525146,495,0.7607593448477147,1.930590271949768,2.9002638816833497,0.1470588235294117,1.0,1,0.0,0.0,0.017107367515563965,Đất Đẹp Bảo Lộc
7URysGbqZ1w_clip0075_t00449,7URysGbqZ1w,449.762,453.214,3.452,1.0,1.0,5.51,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\7URysGbqZ1w_clip0075_t00449.mp4,tier1,1,1.0,0.0541633516550064,True,9,0.9300066828727722,495,0.7771918885259558,3.1010416746139526,4.28254165649414,0.0,1.0,1,0.0,0.0,0.012402087450027466,Đất Đẹp Bảo Lộc
7URysGbqZ1w_clip0079_t00467,7URysGbqZ1w,467.01,469.598,2.588,1.0,1.0,4.76,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\7URysGbqZ1w_clip0079_t00467.mp4,tier1,1,1.0,0.0495929270982742,True,9,0.9569056034088136,495,0.7692869031510389,1.5306944847106934,2.2679999351501463,0.2,1.0,1,0.0,0.0,0.005381882190704346,Đất Đẹp Bảo Lộc
7URysGbqZ1w_clip0081_t00480,7URysGbqZ1w,480.546,482.782,2.236,1.0,1.0,4.08,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\7URysGbqZ1w_clip0081_t00480.mp4,tier1,1,1.0,0.0511798858642578,True,9,0.9233886003494264,495,0.7677651587053149,2.72861111164093,3.7357221364974977,0.0,1.0,1,0.0,0.0,0.008095413446426392,Đất Đẹp Bảo Lộc
7URysGbqZ1w_clip0082_t00501,7URysGbqZ1w,501.154,503.806,2.652,1.0,1.0,5.34,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\7URysGbqZ1w_clip0082_t00501.mp4,tier1,1,1.0,0.0526055209338665,True,9,0.9282292127609252,495,0.7725658288117742,4.3466668128967285,6.155729293823242,0.0,1.0,1,0.0,0.0,0.00940769910812378,Đất Đẹp Bảo Lộc
7URysGbqZ1w_clip0085_t00515,7URysGbqZ1w,515.842,522.558,6.716,1.0,1.0,6.29,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\7URysGbqZ1w_clip0085_t00515.mp4,tier1,1,1.0,0.0486760102212429,True,9,0.9104934334754944,495,0.758558310030504,3.971180438995361,6.155125141143799,0.0149253731343283,1.0,1,0.0,0.0,0.020841360092163086,Đất Đẹp Bảo Lộc
7URysGbqZ1w_clip0087_t00531,7URysGbqZ1w,531.298,539.646,8.348,1.0,1.0,5.45,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\7URysGbqZ1w_clip0087_t00531.mp4,tier1,1,1.0,0.0508432276546955,True,9,0.9376112818717957,495,0.7693431060965839,2.477499961853028,3.639194345474243,0.0240963855421686,1.0,1,0.0,0.0,0.007309168577194214,Đất Đẹp Bảo Lộc
7URysGbqZ1w_clip0090_t00549,7URysGbqZ1w,549.282,557.694,8.412,1.0,1.0,6.59,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\7URysGbqZ1w_clip0090_t00549.mp4,tier1,1,1.0,0.045849110931158,True,9,0.9296764731407166,495,0.7541181269590813,2.6302777528762817,3.629777812957764,0.0,1.0,1,0.0,0.0,0.015187770128250122,Đất Đẹp Bảo Lộc
7URysGbqZ1w_clip0096_t00580,7URysGbqZ1w,580.45,583.934,3.484,1.0,1.0,3.28,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\0-100\tier1_v3_clips_0_100\7URysGbqZ1w_clip0096_t00580.mp4,tier1,1,1.0,0.0469913780689239,True,9,0.9280530214309692,495,0.7569936604830394,1.8733333349227903,3.5745555877685544,0.1470588235294117,1.0,1,0.0,0.0,0.008628219366073608,Đất Đẹp Bảo Lộc
UnodrLYWJYI_clip0064_t00697,UnodrLYWJYI,697.122,699.55,2.428,1.0,1.0,17.51,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\tier2_v3_clips_0_999-001\UnodrLYWJYI_clip0064_t00697.mp4,tier2,1,1.0,0.0679584965109825,True,9,0.909198760986328,496,0.8117076357231993,3.926632046699524,5.288777828216553,0.0,6.0,7,0.09800238162279129,0.10663112998008728,0.026529133319854736,ANTV - Truyền hình Công an Nhân dân
UnodrLYWJYI_clip0065_t00702,UnodrLYWJYI,702.082,707.518,5.436,1.0,1.0,15.8,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\tier2_v3_clips_0_999-001\UnodrLYWJYI_clip0065_t00702.mp4,tier2,1,1.0,0.065724603831768,True,9,0.5359098315238953,496,0.7396492548711409,4.001805543899536,5.74733328819275,0.0,6.0,8,0.0905095785856247,0.12703324854373932,0.27391132712364197,ANTV - Truyền hình Công an Nhân dân
7643163282303388935_clip0002_t00038,7643163282303388935,38.69,40.958,2.268,1.0,1.0,3.9,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7643163282303388935_clip0002_t00038.mp4,tier3,1,1.0,0.0126673681661486,True,9,0.8565544486045837,499,0.6493605076694795,0.4494058042764663,0.7921523094177246,1.0,1.0,1,0.0,0.0,0.004617154598236084,[TIKTOK]
7643163282303388935_clip0003_t00060,7643163282303388935,60.034,63.55,3.516,1.0,1.0,4.29,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7643163282303388935_clip0003_t00060.mp4,tier3,1,1.0,0.0139563512057065,True,9,0.5214812159538269,499,0.5937981013059378,0.3311839699745178,0.7808186769485477,0.9428571428571428,1.0,2,0.0,0.9499834775924683,0.30638764798641205,[TIKTOK]
7643163282303388935_clip0005_t00076,7643163282303388935,76.642,78.75,2.108,1.0,1.0,3.9,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7643163282303388935_clip0005_t00076.mp4,tier3,1,1.0,0.0137572204694151,True,9,0.8719637989997864,499,0.6550967350043346,0.5900307893753052,0.8233274817466736,1.0,1.0,1,0.0,0.0,0.009938061237335205,[TIKTOK]
P3K1OaKR4nY_clip0051_t00343,P3K1OaKR4nY,343.682,348.682,5.0,1.0,1.0,8.77,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\P3K1OaKR4nY_clip0051_t00343.mp4,tier1,1,1.0,0.081510491669178,True,9,0.9921023845672609,501,0.8638523331258902,1.6246527433395386,1.908319425582886,0.0,1.0,1,0.0,0.0,0.00036004185676574707,Truyền hình Hưng Yên - HYTV
P3K1OaKR4nY_clip0052_t00350,P3K1OaKR4nY,350.018,355.018,5.0,1.0,1.0,9.51,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\300-400\tier1_v3_clips_300_400\P3K1OaKR4nY_clip0052_t00350.mp4,tier1,1,1.0,0.0827042236924171,True,9,0.9922537207603456,501,0.8671835296610944,1.59375,1.900736117362976,0.0,1.0,1,0.0,0.0,0.0007490217685699463,Truyền hình Hưng Yên - HYTV
Nw3N73GJ2Zo_clip0041_t00489,Nw3N73GJ2Zo,489.666,494.666,5.0,1.0,1.0,3.48,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\Nw3N73GJ2Zo_clip0041_t00489.mp4,tier1,1,1.0,0.0225013773888349,True,9,0.6179163455963135,502,0.634470415154637,1.0060763955116272,2.800736141204834,0.4677419354838709,4.0,21,0.40389665961265564,0.4278980493545532,0.1071310043334961,Truyền hình Hưng Yên - HYTV
Nw3N73GJ2Zo_clip0042_t00493,Nw3N73GJ2Zo,493.666,498.666,5.0,1.0,1.0,4.05,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\Nw3N73GJ2Zo_clip0042_t00493.mp4,tier1,1,1.0,0.0294671431183815,True,9,0.9647812247276306,502,0.7149645038830779,1.129027783870697,1.9676666617393492,0.3387096774193548,4.0,4,0.4116956293582916,0.4408033788204193,0.0026930570602416992,Truyền hình Hưng Yên - HYTV
AJ7t8LnesSA_clip0031_t00542,AJ7t8LnesSA,542.338,549.374,7.036,1.0,1.0,2.31,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\tier2_v3_clips_0_999-001\AJ7t8LnesSA_clip0031_t00542.mp4,tier2,1,1.0,0.0517444461584091,True,9,0.9375835061073304,503,0.7718329584299234,0.6403472423553467,2.548944520950318,0.7816091954022989,1.0,1,0.0,0.0,0.0035635828971862793,Thanh Hóa TV
b9_oesdIz-M_clip0021_t00167,b9_oesdIz-M,167.586,175.39,7.804,1.0,1.0,19.99,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\tier2_v3_clips_0_999-001\b9_oesdIz-M_clip0021_t00167.mp4,tier2,1,1.0,0.0125738121569156,True,9,0.5707137584686279,504,0.5986590511038196,1.4917360544204712,3.570152759552004,0.3092783505154639,2.0,3,0.9031146168708801,0.9948678016662598,0.38154077529907227,ANTV - Truyền hình Công an Nhân dân
mHTLamr-Zqk_clip0035_t00375,mHTLamr-Zqk,375.298,378.43,3.132,1.0,1.0,16.09,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\tier2_v3_clips_0_999-001\mHTLamr-Zqk_clip0035_t00375.mp4,tier2,1,1.0,0.0393667928874492,True,9,0.9577462673187256,505,0.7411272609336585,2.6750693321228027,3.6898610591888423,0.0,1.0,1,0.0,0.0,0.013831228017807007,ANTV - Truyền hình Công an Nhân dân
mHTLamr-Zqk_clip0036_t00378,mHTLamr-Zqk,378.626,381.694,3.068,1.0,1.0,15.02,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\tier2_v3_clips_0_999-001\mHTLamr-Zqk_clip0036_t00378.mp4,tier2,1,1.0,0.0393471159040927,True,9,0.9690023064613342,505,0.7430591509378817,3.417152762413025,4.612124919891357,0.0,1.0,1,0.0,0.0,0.06386181712150574,ANTV - Truyền hình Công an Nhân dân
mHTLamr-Zqk_clip0037_t00383,mHTLamr-Zqk,383.554,386.11,2.556,1.0,1.0,14.82,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\tier2_v3_clips_0_999-001\mHTLamr-Zqk_clip0037_t00383.mp4,tier2,1,1.0,0.0400207675993442,True,9,0.9647610187530518,505,0.7441754916793603,3.12416672706604,4.154708290100098,0.0,1.0,1,0.0,0.0,0.029521971940994263,ANTV - Truyền hình Công an Nhân dân
mHTLamr-Zqk_clip0038_t00387,mHTLamr-Zqk,387.97,393.118,5.148,1.0,1.0,14.75,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\tier2_v3_clips_0_999-001\mHTLamr-Zqk_clip0038_t00387.mp4,tier2,1,1.0,0.0393944568932056,True,9,0.9573239088058472,505,0.7411293066060957,2.3688888549804688,2.848541736602783,0.0,1.0,3,0.0,0.771173357963562,0.014732062816619873,ANTV - Truyền hình Công an Nhân dân
CklYiLA4DZc_clip0018_t00335,CklYiLA4DZc,335.106,338.974,3.868,1.0,1.0,8.27,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\CklYiLA4DZc_clip0018_t00335.mp4,tier1,1,1.0,0.0541489608585834,True,9,0.9791285395622252,506,0.7858206148544935,5.549965143203735,5.7179652690887455,0.0,1.0,1,0.0,0.0,0.027636170387268066,Truyền hình Hưng Yên - HYTV
CklYiLA4DZc_clip0019_t00339,CklYiLA4DZc,339.33,341.854,2.524,1.0,1.0,8.44,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\CklYiLA4DZc_clip0019_t00339.mp4,tier1,1,1.0,0.0300789102911949,True,9,0.5653485059738159,506,0.6461698715271791,4.137777805328369,6.111597061157227,0.0,1.0,1,0.0,0.0,0.0737464427947998,Truyền hình Hưng Yên - HYTV
7630694439006080277_clip0000_t00018,7630694439006080277,18.626,21.918,3.292,1.0,1.0,1.76,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier3\tier3_v3_clips_0_1262-001\7630694439006080277_clip0000_t00018.mp4,tier3,1,0.8888888888888888,0.031704407185316,True,9,0.5990583300590515,507,0.6043307843973191,29.15731239318848,46.85991973876955,0.0,2.0,4,0.4174701124429703,0.6319189667701721,0.8413394205272198,[TIKTOK]
g6hBKVh_7Pk_clip0085_t00849,g6hBKVh_7Pk,849.762,854.366,4.604,1.0,1.0,5.23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\g6hBKVh_7Pk_clip0085_t00849.mp4,tier1,1,1.0,0.0124466167762875,True,9,0.6568720936775208,508,0.6135113608230952,2.095416784286499,3.3836111068725585,0.0,2.0,3,0.692332923412323,0.9976781606674194,0.3120403289794922,Truyền hình Hưng Yên - HYTV
UnodrLYWJYI_clip0076_t00801,UnodrLYWJYI,801.378,803.486,2.108,1.0,1.0,16.36,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier2\tier2_v3_clips_0_999-001\UnodrLYWJYI_clip0076_t00801.mp4,tier2,1,1.0,0.033491987735033,True,9,0.8920788168907166,511,0.7132762459898208,5.5436110496521,7.128194332122803,0.0,7.0,8,0.8326950669288635,0.9783827066421509,0.038521021604537964,ANTV - Truyền hình Công an Nhân dân
MpVfVbPdmis_clip0062_t00762,MpVfVbPdmis,762.754,770.238,7.484,1.0,1.0,4.83,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\MpVfVbPdmis_clip0062_t00762.mp4,tier1,1,1.0,0.0223780404776334,True,9,0.8876908421516418,513,0.6817362578950455,3.0619444847106934,4.899152946472166,0.0,1.0,2,0.0,0.40172311663627625,0.014922142028808594,Truyền hình Hưng Yên - HYTV
MpVfVbPdmis_clip0063_t00770,MpVfVbPdmis,770.402,772.542,2.14,1.0,1.0,4.57,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\MpVfVbPdmis_clip0063_t00770.mp4,tier1,1,1.0,0.0222437977790832,True,9,0.8897873759269714,513,0.6817346236748931,2.736875057220459,3.185694456100464,0.0,2.0,2,0.4145038425922394,0.42057088017463684,0.008114248514175415,Truyền hình Hưng Yên - HYTV
MpVfVbPdmis_clip0064_t00772,MpVfVbPdmis,772.706,775.518,2.812,1.0,1.0,4.78,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\01_collect\cut_clips\tier1\100-300\tier1_v3_clips_100_300\MpVfVbPdmis_clip0064_t00772.mp4,tier1,1,1.0,0.0223814193159341,True,9,0.8813949227333069,513,0.6806345665952814,2.5961110591888428,3.3263750076293945,0.0,2.0,2,0.4148990213871002,0.4387521743774414,0.00802457332611084,Truyền hình Hưng Yên - HYTV
