clip_id,decision,reason,bad_intervals_json,rubric_version
KUVGZwkwd68_s0000018498_e0000023198,keep,,[],v4
KUVGZwkwd68_s0000023458_e0000028458,keep,,[],v4
KUVGZwkwd68_s0000027458_e0000032458,reject,cut,"[{""start_ms"":0,""end_ms"":1109,""reason"":""cut""}]",v4
KUVGZwkwd68_s0000031458_e0000036458,keep,,[],v4
KUVGZwkwd68_s0000037282_e0000042282,keep,,[],v4
KUVGZwkwd68_s0000041282_e0000046282,keep,,[],v4
KUVGZwkwd68_s0000057282_e0000062282,keep,,[],v4
KUVGZwkwd68_s0000067234_e0000072234,reject,"voiceover, dubbed",[],v4
KUVGZwkwd68_s0000085954_e0000090942,keep,,[],v4
KUVGZwkwd68_s0000118498_e0000123498,keep,,[],v4
KUVGZwkwd68_s0000122498_e0000127498,keep,,[],v4
KUVGZwkwd68_s0000131874_e0000135550,reject,mouth,"[{""start_ms"":0,""end_ms"":895,""reason"":""mouth""}]",v4
KUVGZwkwd68_s0000137218_e0000139550,keep,,[],v4
KUVGZwkwd68_s0000139810_e0000143166,keep,,[],v4
KUVGZwkwd68_s0000155202_e0000159774,reject,mouth,[],v4
KUVGZwkwd68_s0000173474_e0000178474,reject,cut,"[{""start_ms"":0,""end_ms"":5000,""reason"":""cut""}]",v4
KUVGZwkwd68_s0000181474_e0000186474,reject,cut,"[{""start_ms"":4161,""end_ms"":5000,""reason"":""cut""}]",v4
KUVGZwkwd68_s0000223650_e0000228158,keep,,[],v4
KUVGZwkwd68_s0000228386_e0000236542,keep,,[],v4
KUVGZwkwd68_s0000248738_e0000254334,reject,cut,"[{""start_ms"":1570,""end_ms"":4651,""reason"":""cut""}]",v4
KUVGZwkwd68_s0000255682_e0000259198,keep,,[],v4
KUVGZwkwd68_s0000259362_e0000261630,keep,,[],v4
KUVGZwkwd68_s0000262050_e0000265854,keep,,[],v4
KUVGZwkwd68_s0000267010_e0000269694,keep,,[],v4
KUVGZwkwd68_s0000269826_e0000274366,reject,cut,"[{""start_ms"":1445,""end_ms"":2309,""reason"":""cut""}]",v4
KUVGZwkwd68_s0000276514_e0000282014,reject,cut,"[{""start_ms"":3671,""end_ms"":4432,""reason"":""cut""}]",v4
KUVGZwkwd68_s0000282914_e0000287914,reject,cut,[],v4
KUVGZwkwd68_s0000286914_e0000291914,reject,"mouth, cut",[],v4
KUVGZwkwd68_s0000290914_e0000295914,reject,mouth,"[{""start_ms"":1550,""end_ms"":2104,""reason"":""mouth""}]",v4
KUVGZwkwd68_s0000294914_e0000299914,reject,mouth,"[{""start_ms"":3301,""end_ms"":3566,""reason"":""mouth""}]",v4
KUVGZwkwd68_s0000298914_e0000303914,keep,,[],v4
KUVGZwkwd68_s0000306914_e0000311294,keep,,[],v4
KUVGZwkwd68_s0000313314_e0000322622,reject,cut,"[{""start_ms"":734,""end_ms"":1399,""reason"":""cut""},{""start_ms"":7582,""end_ms"":8287,""reason"":""cut""}]",v4
KUVGZwkwd68_s0000322882_e0000327882,keep,,[],v4
KUVGZwkwd68_s0000326882_e0000331882,reject,cut,"[{""start_ms"":3161,""end_ms"":5000,""reason"":""cut""}]",v4
KUVGZwkwd68_s0000334882_e0000339882,reject,mouth,[],v4
KUVGZwkwd68_s0000344386_e0000348734,keep,,[],v4
KUVGZwkwd68_s0000354562_e0000360094,keep,,[],v4
KUVGZwkwd68_s0000360642_e0000366110,reject,cut,"[{""start_ms"":1210,""end_ms"":2475,""reason"":""cut""}]",v4
KUVGZwkwd68_s0000366594_e0000370014,keep,,[],v4
KUVGZwkwd68_s0000370626_e0000376606,reject,cut,"[{""start_ms"":2847,""end_ms"":3056,""reason"":""cut""}]",v4
KUVGZwkwd68_s0000378370_e0000381598,keep,,[],v4
KUVGZwkwd68_s0000383458_e0000385534,reject,mouth,"[{""start_ms"":0,""end_ms"":977,""reason"":""mouth""}]",v4
KUVGZwkwd68_s0000389250_e0000392478,reject,mouth,[],v4
KUVGZwkwd68_s0000392578_e0000404254,reject,cut,"[{""start_ms"":1778,""end_ms"":4355,""reason"":""cut""}]",v4
KUVGZwkwd68_s0000413826_e0000418826,reject,mouth,"[{""start_ms"":2326,""end_ms"":2988,""reason"":""mouth""}]",v4
KUVGZwkwd68_s0000417826_e0000421118,reject,cut,"[{""start_ms"":603,""end_ms"":1403,""reason"":""cut""}]",v4
KUVGZwkwd68_s0000430626_e0000435006,keep,,[],v4
KUVGZwkwd68_s0000435234_e0000442430,reject,mouth,"[{""start_ms"":1174,""end_ms"":1677,""reason"":""mouth""}]",v4
KUVGZwkwd68_s0000443938_e0000451262,keep,,[],v4
KUVGZwkwd68_s0000451778_e0000456702,keep,,[],v4
KUVGZwkwd68_s0000459458_e0000465534,keep,,[],v4
KUVGZwkwd68_s0000465730_e0000468702,keep,,[],v4
KUVGZwkwd68_s0000468994_e0000473470,keep,,[],v4
KUVGZwkwd68_s0000477922_e0000480062,keep,,[],v4
KUVGZwkwd68_s0000480226_e0000482942,keep,,[],v4
KUVGZwkwd68_s0000483842_e0000486974,keep,,[],v4
KUVGZwkwd68_s0000487298_e0000493310,reject,mouth,[],v4
KUVGZwkwd68_s0000495074_e0000499518,keep,,[],v4
KUVGZwkwd68_s0000500002_e0000505182,keep,,[],v4
KUVGZwkwd68_s0000507714_e0000510910,keep,,[],v4
KUVGZwkwd68_s0000532034_e0000537034,keep,,[],v4
KUVGZwkwd68_s0000536034_e0000541034,keep,,[],v4
KUVGZwkwd68_s0000540034_e0000544254,keep,,[],v4
KUVGZwkwd68_s0000544354_e0000547390,keep,,[],v4
KUVGZwkwd68_s0000547554_e0000550878,reject,mouth,"[{""start_ms"":0,""end_ms"":159,""reason"":""mouth""}]",v4
KUVGZwkwd68_s0000552258_e0000557258,keep,,[],v4
KUVGZwkwd68_s0000556258_e0000561258,keep,,[],v4
KUVGZwkwd68_s0000560258_e0000564926,reject,mouth,"[{""start_ms"":882,""end_ms"":4680,""reason"":""mouth""}]",v4
KUVGZwkwd68_s0000565282_e0000572350,keep,,[],v4
KUVGZwkwd68_s0000576002_e0000581086,keep,,[],v4
KUVGZwkwd68_s0000581602_e0000586878,reject,mouth,[],v4
KUVGZwkwd68_s0000587138_e0000592382,reject,mouth,"[{""start_ms"":2906,""end_ms"":3876,""reason"":""mouth""}]",v4
KUVGZwkwd68_s0000592610_e0000596446,keep,,[],v4
KUVGZwkwd68_s0000596642_e0000600478,reject,cut,"[{""start_ms"":0,""end_ms"":1481,""reason"":""cut""}]",v4
KUVGZwkwd68_s0000600578_e0000605758,keep,,[],v4
KUVGZwkwd68_s0000605922_e0000612574,keep,,[],v4
KUVGZwkwd68_s0000618786_e0000622718,keep,,[],v4
OCjAl_U1JMk_s0000000066_e0000003134,reject,static,"[{""start_ms"":0,""end_ms"":3080,""reason"":""static""}]",v4
OCjAl_U1JMk_s0000006818_e0000012062,keep,,[],v4
OCjAl_U1JMk_s0000012290_e0000015358,reject,mouth,[],v4
OCjAl_U1JMk_s0000015554_e0000020254,keep,,[],v4
OCjAl_U1JMk_s0000040258_e0000043230,keep,,[],v4
OCjAl_U1JMk_s0000043746_e0000045758,keep,,[],v4
OCjAl_U1JMk_s0000050210_e0000052702,keep,,[],v4
OCjAl_U1JMk_s0000052866_e0000059966,keep,,[],v4
OCjAl_U1JMk_s0000060162_e0000065162,reject,mouth,"[{""start_ms"":2657,""end_ms"":3060,""reason"":""mouth""}]",v4
OCjAl_U1JMk_s0000064162_e0000069162,reject,mouth,[],v4
OCjAl_U1JMk_s0000068162_e0000073162,keep,,[],v4
OCjAl_U1JMk_s0000074946_e0000083902,keep,,[],v4
OCjAl_U1JMk_s0000084066_e0000086942,keep,,[],v4
OCjAl_U1JMk_s0000087106_e0000091742,reject,cut,"[{""start_ms"":3639,""end_ms"":4248,""reason"":""cut""}]",v4
OCjAl_U1JMk_s0000101602_e0000104030,reject,mouth,[],v4
OCjAl_U1JMk_s0000106274_e0000108830,reject,voiceover,[],v4
OCjAl_U1JMk_s0000111170_e0000120670,reject,"mouth, cut",[],v4
OCjAl_U1JMk_s0000126466_e0000133246,reject,mouth,[],v4
OCjAl_U1JMk_s0000144386_e0000149726,reject,mouth,[],v4
OCjAl_U1JMk_s0000149986_e0000152062,keep,,[],v4
OCjAl_U1JMk_s0000153314_e0000158314,reject,mouth,[],v4
OCjAl_U1JMk_s0000157314_e0000162314,reject,mouth,"[{""start_ms"":0,""end_ms"":478,""reason"":""mouth""}]",v4
OCjAl_U1JMk_s0000161314_e0000166314,keep,,[],v4
OCjAl_U1JMk_s0000165314_e0000170314,reject,mouth,[],v4
OCjAl_U1JMk_s0000169314_e0000172990,reject,mouth,[],v4
OCjAl_U1JMk_s0000183810_e0000186686,keep,,[],v4
OCjAl_U1JMk_s0000186786_e0000189118,keep,,[],v4
OCjAl_U1JMk_s0000189282_e0000195038,keep,,[],v4
OCjAl_U1JMk_s0000197090_e0000200382,reject,mouth,"[{""start_ms"":1611,""end_ms"":1964,""reason"":""mouth""}]",v4
OCjAl_U1JMk_s0000203618_e0000208126,reject,"dubbed, mouth, broken",[],v4
OCjAl_U1JMk_s0000209602_e0000214238,keep,,[],v4
OCjAl_U1JMk_s0000215490_e0000221758,reject,mouth,[],v4
OCjAl_U1JMk_s0000224546_e0000229726,keep,,[],v4
OCjAl_U1JMk_s0000236002_e0000245470,reject,mouth,"[{""start_ms"":2897,""end_ms"":3693,""reason"":""mouth""}]",v4
OCjAl_U1JMk_s0000247106_e0000249950,reject,mouth,"[{""start_ms"":0,""end_ms"":143,""reason"":""mouth""}]",v4
OCjAl_U1JMk_s0000251842_e0000258366,reject,mouth,"[{""start_ms"":541,""end_ms"":1555,""reason"":""mouth""}]",v4
OCjAl_U1JMk_s0000258594_e0000263230,reject,mouth,"[{""start_ms"":0,""end_ms"":970,""reason"":""mouth""}]",v4
OCjAl_U1JMk_s0000265282_e0000270142,keep,,[],v4
OCjAl_U1JMk_s0000272578_e0000277246,keep,,[],v4
OCjAl_U1JMk_s0000281954_e0000284222,reject,mouth,[],v4
OCjAl_U1JMk_s0000305058_e0000311230,keep,,[],v4
OCjAl_U1JMk_s0000311810_e0000317854,reject,mouth,[],v4
OCjAl_U1JMk_s0000318530_e0000320638,keep,,[],v4
OCjAl_U1JMk_s0000320738_e0000331966,keep,,[],v4
OCjAl_U1JMk_s0000332226_e0000335806,reject,voiceover,[],v4
OCjAl_U1JMk_s0000341058_e0000345406,keep,,[],v4
OCjAl_U1JMk_s0000356898_e0000360830,reject,"voiceover, dubbed",[],v4
OCjAl_U1JMk_s0000363074_e0000366558,keep,,[],v4
OCjAl_U1JMk_s0000367042_e0000369342,keep,,[],v4
OCjAl_U1JMk_s0000369666_e0000372286,reject,mouth,[],v4
OCjAl_U1JMk_s0000384034_e0000386846,keep,,[],v4
OCjAl_U1JMk_s0000386978_e0000393726,keep,,[],v4
OCjAl_U1JMk_s0000394050_e0000396222,keep,,[],v4
OCjAl_U1JMk_s0000405922_e0000408126,keep,,[],v4
OCjAl_U1JMk_s0000408450_e0000415422,reject,mouth,[],v4
OCjAl_U1JMk_s0000416418_e0000423646,reject,mouth,[],v4
OCjAl_U1JMk_s0000424962_e0000429630,keep,,[],v4
OCjAl_U1JMk_s0000436034_e0000439326,keep,,[],v4
OCjAl_U1JMk_s0000441826_e0000445982,keep,,[],v4
OCjAl_U1JMk_s0000446178_e0000452574,reject,mouth,"[{""start_ms"":3033,""end_ms"":3652,""reason"":""mouth""}]",v4
OCjAl_U1JMk_s0000454018_e0000457886,reject,mouth,"[{""start_ms"":2627,""end_ms"":2814,""reason"":""mouth""}]",v4
OCjAl_U1JMk_s0000464962_e0000469214,reject,mouth,"[{""start_ms"":691,""end_ms"":2259,""reason"":""mouth""}]",v4
OCjAl_U1JMk_s0000469378_e0000471614,keep,,[],v4
OCjAl_U1JMk_s0000473122_e0000475710,keep,,[],v4
OCjAl_U1JMk_s0000476322_e0000481886,reject,mouth,[],v4
OCjAl_U1JMk_s0000482018_e0000484030,reject,mouth,"[{""start_ms"":0,""end_ms"":2020,""reason"":""mouth""}]",v4
OCjAl_U1JMk_s0000485186_e0000487326,keep,,[],v4
OCjAl_U1JMk_s0000487426_e0000491390,reject,mouth,[],v4
OCjAl_U1JMk_s0000491810_e0000494398,reject,mouth,"[{""start_ms"":374,""end_ms"":1847,""reason"":""mouth""}]",v4
OCjAl_U1JMk_s0000494498_e0000499166,keep,,[],v4
OCjAl_U1JMk_s0000501122_e0000503774,reject,mouth,[],v4
OCjAl_U1JMk_s0000507618_e0000514110,reject,cut,"[{""start_ms"":5704,""end_ms"":6501,""reason"":""cut""}]",v4
OCjAl_U1JMk_s0000533858_e0000538462,keep,,[],v4
OCjAl_U1JMk_s0000538914_e0000542014,reject,broken,[],v4
OCjAl_U1JMk_s0000542242_e0000546334,keep,,[],v4
OCjAl_U1JMk_s0000560994_e0000565994,keep,,[],v4
OCjAl_U1JMk_s0000564994_e0000569994,keep,,[],v4
OCjAl_U1JMk_s0000572994_e0000575710,reject,mouth,"[{""start_ms"":450,""end_ms"":722,""reason"":""mouth""}]",v4
OCjAl_U1JMk_s0000588034_e0000593034,keep,,[],v4
OCjAl_U1JMk_s0000592034_e0000597034,keep,,[],v4
OCjAl_U1JMk_s0000596034_e0000601034,keep,,[],v4
OCjAl_U1JMk_s0000602850_e0000610078,keep,,[],v4
OCjAl_U1JMk_s0000610274_e0000615134,keep,,[],v4
OCjAl_U1JMk_s0000615426_e0000617886,keep,,[],v4
OCjAl_U1JMk_s0000618210_e0000623774,reject,cut,"[{""start_ms"":4484,""end_ms"":5560,""reason"":""cut""}]",v4
OCjAl_U1JMk_s0000628354_e0000630654,reject,voiceover,[],v4
OCjAl_U1JMk_s0000640642_e0000643870,reject,mouth,"[{""start_ms"":0,""end_ms"":800,""reason"":""mouth""}]",v4
OCjAl_U1JMk_s0000644610_e0000647806,keep,,[],v4
OCjAl_U1JMk_s0000648226_e0000658046,reject,mouth,"[{""start_ms"":1933,""end_ms"":8919,""reason"":""mouth""}]",v4
OCjAl_U1JMk_s0000659362_e0000662558,reject,mouth,"[{""start_ms"":857,""end_ms"":1503,""reason"":""mouth""}]",v4
OCjAl_U1JMk_s0000662818_e0000667486,keep,,[],v4
OCjAl_U1JMk_s0000667586_e0000675262,reject,mouth,"[{""start_ms"":2187,""end_ms"":3155,""reason"":""mouth""}]",v4
OCjAl_U1JMk_s0000689282_e0000693246,reject,mouth,[],v4
OCjAl_U1JMk_s0000693730_e0000695838,reject,mouth,[],v4
OCjAl_U1JMk_s0000696162_e0000698686,reject,broken,[],v4
OCjAl_U1JMk_s0000699330_e0000701470,reject,mouth,[],v4
OCjAl_U1JMk_s0000701698_e0000705342,keep,,[],v4
OCjAl_U1JMk_s0000709410_e0000713246,reject,mouth,[],v4
OCjAl_U1JMk_s0000717346_e0000722346,reject,mouth,"[{""start_ms"":936,""end_ms"":2362,""reason"":""mouth""}]",v4
OCjAl_U1JMk_s0000721346_e0000726346,reject,mouth,[],v4
OCjAl_U1JMk_s0000725346_e0000730346,reject,mouth,"[{""start_ms"":942,""end_ms"":2181,""reason"":""mouth""}]",v4
OCjAl_U1JMk_s0000729346_e0000734346,reject,broken,[],v4
OCjAl_U1JMk_s0000735906_e0000741502,keep,,[],v4
OCjAl_U1JMk_s0000742146_e0000747998,reject,mouth,[],v4
OCjAl_U1JMk_s0000748354_e0000752606,reject,mouth,[],v4
OCjAl_U1JMk_s0000754306_e0000759294,reject,mouth,[],v4
OCjAl_U1JMk_s0000759490_e0000762174,reject,mouth,[],v4
OCjAl_U1JMk_s0000762274_e0000769982,reject,mouth,[],v4
OCjAl_U1JMk_s0000770242_e0000774686,reject,mouth,[],v4
OCjAl_U1JMk_s0000776226_e0000782238,reject,mouth,[],v4
OCjAl_U1JMk_s0000782370_e0000790110,reject,cut,"[{""start_ms"":1750,""end_ms"":6085,""reason"":""cut""}]",v4
OCjAl_U1JMk_s0000790498_e0000793630,reject,mouth,[],v4
OCjAl_U1JMk_s0000797314_e0000802270,reject,mouth,[],v4
OCjAl_U1JMk_s0000802626_e0000806366,reject,mouth,[],v4
OCjAl_U1JMk_s0000806690_e0000809022,reject,mouth,"[{""start_ms"":235,""end_ms"":553,""reason"":""mouth""}]",v4
OCjAl_U1JMk_s0000809218_e0000811998,keep,,[],v4
OCjAl_U1JMk_s0000812354_e0000814558,keep,,[],v4
OCjAl_U1JMk_s0000821058_e0000830174,reject,mouth,[],v4
OCjAl_U1JMk_s0000842274_e0000844734,reject,voiceover,[],v4
OCjAl_U1JMk_s0000853570_e0000856382,keep,,[],v4
OCjAl_U1JMk_s0000860994_e0000869566,reject,mouth,"[{""start_ms"":1146,""end_ms"":1580,""reason"":""mouth""}]",v4
OCjAl_U1JMk_s0000870210_e0000875166,keep,,[],v4
OCjAl_U1JMk_s0000876706_e0000882526,keep,,[],v4
OCjAl_U1JMk_s0000885538_e0000887902,reject,mouth,"[{""start_ms"":182,""end_ms"":950,""reason"":""mouth""}]",v4
OCjAl_U1JMk_s0000896002_e0000901310,reject,mouth,[],v4
OCjAl_U1JMk_s0000908546_e0000914526,keep,,[],v4
OCjAl_U1JMk_s0000914626_e0000919134,keep,,[],v4
OCjAl_U1JMk_s0000931234_e0000933406,keep,,[],v4
OCjAl_U1JMk_s0000934626_e0000937502,keep,,[],v4
OCjAl_U1JMk_s0000939074_e0000947902,keep,,[],v4
OCjAl_U1JMk_s0000948642_e0000955326,keep,,[],v4
OCjAl_U1JMk_s0000955618_e0000961598,keep,,[],v4
OCjAl_U1JMk_s0000961762_e0000965854,reject,mouth,"[{""start_ms"":579,""end_ms"":2705,""reason"":""mouth""}]",v4
OCjAl_U1JMk_s0000966946_e0000971038,reject,mouth,[],v4
OCjAl_U1JMk_s0000971746_e0000973982,keep,,[],v4
OCjAl_U1JMk_s0000974306_e0000981950,keep,,[],v4
OCjAl_U1JMk_s0000982050_e0000987134,keep,,[],v4
OCjAl_U1JMk_s0000987490_e0000990078,keep,,[],v4
OCjAl_U1JMk_s0000990466_e0000996158,keep,,[],v4
OCjAl_U1JMk_s0000997314_e0001000670,reject,mouth,[],v4
OCjAl_U1JMk_s0001001922_e0001004094,reject,broken,[],v4
OCjAl_U1JMk_s0001004482_e0001009482,reject,"mouth, broken",[],v4
OCjAl_U1JMk_s0001008482_e0001013482,keep,,[],v4
OCjAl_U1JMk_s0001012482_e0001017482,keep,,[],v4
OCjAl_U1JMk_s0001021794_e0001026078,keep,,[],v4
OCjAl_U1JMk_s0001026210_e0001033310,keep,,[],v4
OCjAl_U1JMk_s0001034178_e0001037118,reject,mouth,[],v4
OCjAl_U1JMk_s0001037890_e0001040958,keep,,[],v4
OCjAl_U1JMk_s0001041122_e0001046622,keep,,[],v4
OCjAl_U1JMk_s0001046850_e0001051850,reject,mouth,[],v4
OCjAl_U1JMk_s0001050850_e0001055850,reject,mouth,[],v4
OCjAl_U1JMk_s0001054850_e0001059850,keep,,[],v4
OCjAl_U1JMk_s0001060578_e0001066814,keep,,[],v4
OCjAl_U1JMk_s0001069506_e0001075582,reject,"dubbed, mouth, broken",[],v4
OCjAl_U1JMk_s0001076098_e0001080030,keep,,[],v4
OCjAl_U1JMk_s0001080738_e0001084478,reject,mouth,[],v4
OCjAl_U1JMk_s0001084930_e0001087294,reject,mouth,"[{""start_ms"":0,""end_ms"":2360,""reason"":""mouth""}]",v4
OCjAl_U1JMk_s0001096866_e0001099422,reject,mouth,"[{""start_ms"":0,""end_ms"":2560,""reason"":""mouth""}]",v4
OCjAl_U1JMk_s0001099650_e0001106366,keep,,[],v4
OCjAl_U1JMk_s0001107490_e0001112126,reject,mouth,[],v4
OCjAl_U1JMk_s0001112418_e0001117342,reject,mouth,"[{""start_ms"":0,""end_ms"":681,""reason"":""mouth""}]",v4
OCjAl_U1JMk_s0001118882_e0001125150,reject,mouth,[],v4
OCjAl_U1JMk_s0001125602_e0001132574,reject,mouth,"[{""start_ms"":5697,""end_ms"":6487,""reason"":""mouth""}]",v4
OCjAl_U1JMk_s0001138146_e0001142270,keep,,[],v4
OCjAl_U1JMk_s0001142594_e0001145534,reject,mouth,[],v4
OCjAl_U1JMk_s0001145890_e0001148702,reject,mouth,[],v4
OCjAl_U1JMk_s0001151330_e0001161566,reject,mouth,[],v4
OCjAl_U1JMk_s0001163874_e0001169662,keep,,[],v4
OCjAl_U1JMk_s0001169986_e0001176350,keep,,[],v4
OCjAl_U1JMk_s0001176834_e0001182750,keep,,[],v4
OCjAl_U1JMk_s0001182914_e0001184990,keep,,[],v4
OCjAl_U1JMk_s0001185954_e0001190954,keep,,[],v4
OCjAl_U1JMk_s0001189954_e0001194954,reject,broken,[],v4
OCjAl_U1JMk_s0001193954_e0001198954,keep,,[],v4
OCjAl_U1JMk_s0001200706_e0001206270,keep,,[],v4
OCjAl_U1JMk_s0001206562_e0001210174,reject,mouth,"[{""start_ms"":1676,""end_ms"":1994,""reason"":""mouth""}]",v4
OCjAl_U1JMk_s0001210498_e0001212734,keep,,[],v4
OCjAl_U1JMk_s0001215842_e0001217918,keep,,[],v4
OCjAl_U1JMk_s0001219970_e0001225182,reject,mouth,[],v4
OCjAl_U1JMk_s0001225570_e0001227870,keep,,[],v4
OCjAl_U1JMk_s0001247906_e0001253854,reject,mouth,[],v4
OCjAl_U1JMk_s0001253986_e0001256798,keep,,[],v4
OCjAl_U1JMk_s0001256930_e0001260766,keep,,[],v4
OCjAl_U1JMk_s0001261506_e0001271134,reject,mouth,[],v4
OCjAl_U1JMk_s0001276546_e0001279454,keep,,[],v4
OCjAl_U1JMk_s0001282914_e0001285758,keep,,[],v4
OCjAl_U1JMk_s0001286114_e0001288222,keep,,[],v4
OCjAl_U1JMk_s0001289506_e0001294506,reject,mouth,[],v4
OCjAl_U1JMk_s0001293506_e0001298506,reject,mouth,[],v4
OCjAl_U1JMk_s0001297506_e0001302506,keep,,[],v4
OCjAl_U1JMk_s0001303778_e0001308126,keep,,[],v4
OCjAl_U1JMk_s0001308354_e0001312030,keep,,[],v4
OCjAl_U1JMk_s0001312162_e0001319102,keep,,[],v4
OCjAl_U1JMk_s0001321890_e0001327326,reject,cut,[],v4
OCjAl_U1JMk_s0001327426_e0001335262,keep,,[],v4
OCjAl_U1JMk_s0001335714_e0001339230,keep,,[],v4
OCjAl_U1JMk_s0001340674_e0001345406,keep,,[],v4
OCjAl_U1JMk_s0001346146_e0001353054,reject,mouth,[],v4
OCjAl_U1JMk_s0001356034_e0001360510,keep,,[],v4
OCjAl_U1JMk_s0001360738_e0001362750,keep,,[],v4
OCjAl_U1JMk_s0001362946_e0001367710,reject,mouth,"[{""start_ms"":3276,""end_ms"":3596,""reason"":""mouth""}]",v4
OCjAl_U1JMk_s0001368002_e0001370110,keep,,[],v4
OCjAl_U1JMk_s0001373058_e0001384446,reject,mouth,"[{""start_ms"":2000,""end_ms"":2863,""reason"":""mouth""}]",v4
OCjAl_U1JMk_s0001384610_e0001386654,keep,,[],v4
OCjAl_U1JMk_s0001387106_e0001393566,reject,mouth,[],v4
OCjAl_U1JMk_s0001393666_e0001396094,reject,small_face,"[{""start_ms"":2297,""end_ms"":2440,""reason"":""small_face""}]",v4
OCjAl_U1JMk_s0001399330_e0001405694,reject,small_face,[],v4
Pj0KGAllzfs_s0000012578_e0000022142,reject,wrong_face,[],v4
Pj0KGAllzfs_s0000023426_e0000027070,reject,wrong_face,[],v4
Pj0KGAllzfs_s0000030306_e0000033406,reject,voiceover,"[{""start_ms"":0,""end_ms"":3080,""reason"":""voiceover""}]",v4
Pj0KGAllzfs_s0000034402_e0000040286,reject,wrong_face,"[{""start_ms"":0,""end_ms"":5900,""reason"":""wrong_face""}]",v4
Pj0KGAllzfs_s0000040674_e0000044126,reject,cut,"[{""start_ms"":0,""end_ms"":294,""reason"":""cut""}]",v4
Pj0KGAllzfs_s0000045730_e0000051582,keep,,[],v4
Pj0KGAllzfs_s0000051874_e0000056874,reject,mouth,[],v4
Pj0KGAllzfs_s0000055874_e0000060874,keep,,[],v4
Pj0KGAllzfs_s0000059874_e0000064874,reject,cut,[],v4
Pj0KGAllzfs_s0000075874_e0000080874,keep,,[],v4
Pj0KGAllzfs_s0000079874_e0000084874,reject,cut,"[{""start_ms"":3063,""end_ms"":3946,""reason"":""cut""}]",v4
Pj0KGAllzfs_s0000083874_e0000088874,reject,cut,"[{""start_ms"":3399,""end_ms"":3967,""reason"":""cut""}]",v4
Pj0KGAllzfs_s0000087874_e0000092874,reject,mouth,"[{""start_ms"":0,""end_ms"":5000,""reason"":""mouth""}]",v4
Pj0KGAllzfs_s0000091874_e0000095454,reject,mouth,"[{""start_ms"":0,""end_ms"":3580,""reason"":""mouth""}]",v4
Pj0KGAllzfs_s0000096770_e0000099774,reject,mouth,[],v4
Pj0KGAllzfs_s0000104418_e0000106846,reject,small_face,[],v4
Pj0KGAllzfs_s0000107298_e0000114974,keep,,[],v4
Pj0KGAllzfs_s0000115746_e0000118558,reject,mouth,"[{""start_ms"":0,""end_ms"":2800,""reason"":""mouth""}]",v4
Pj0KGAllzfs_s0000118690_e0000123486,reject,small_face,[],v4
Pj0KGAllzfs_s0000125570_e0000129470,reject,"mouth, small_face",[],v4
Pj0KGAllzfs_s0000129954_e0000136542,reject,"mouth, small_face",[],v4
Pj0KGAllzfs_s0000138690_e0000142878,reject,mouth,"[{""start_ms"":0,""end_ms"":4200,""reason"":""mouth""}]",v4
Pj0KGAllzfs_s0000144770_e0000154462,reject,cut,"[{""start_ms"":0,""end_ms"":9680,""reason"":""cut""}]",v4
Pj0KGAllzfs_s0000154690_e0000157214,reject,small_face,[],v4
Pj0KGAllzfs_s0000157346_e0000160990,reject,"mouth, small_face",[],v4
Pj0KGAllzfs_s0000163010_e0000166366,reject,mouth,"[{""start_ms"":0,""end_ms"":3360,""reason"":""mouth""}]",v4
Pj0KGAllzfs_s0000168738_e0000171038,reject,"mouth, small_face",[],v4
Pj0KGAllzfs_s0000171522_e0000174494,reject,mouth,"[{""start_ms"":0,""end_ms"":2960,""reason"":""mouth""}]",v4
Pj0KGAllzfs_s0000182594_e0000187594,reject,mouth,"[{""start_ms"":2201,""end_ms"":4954,""reason"":""mouth""}]",v4
Pj0KGAllzfs_s0000186594_e0000190782,reject,mouth,"[{""start_ms"":0,""end_ms"":4200,""reason"":""mouth""}]",v4
Pj0KGAllzfs_s0000190882_e0000195390,reject,small_face,"[{""start_ms"":0,""end_ms"":4520,""reason"":""small_face""}]",v4
Pj0KGAllzfs_s0000198018_e0000200862,reject,"mouth, small_face",[],v4
Pj0KGAllzfs_s0000201602_e0000206270,reject,"mouth, small_face",[],v4
Pj0KGAllzfs_s0000229090_e0000234110,reject,"mouth, small_face",[],v4
Pj0KGAllzfs_s0000234754_e0000239326,reject,small_face,"[{""start_ms"":0,""end_ms"":4580,""reason"":""small_face""}]",v4
Pj0KGAllzfs_s0000239650_e0000242526,reject,mouth,[],v4
Pj0KGAllzfs_s0000244866_e0000247774,reject,small_face,"[{""start_ms"":0,""end_ms"":2920,""reason"":""small_face""}]",v4
Pj0KGAllzfs_s0000249346_e0000253118,reject,"mouth, small_face",[],v4
Pj0KGAllzfs_s0000254498_e0000259358,reject,mouth,[],v4
Pj0KGAllzfs_s0000263042_e0000265854,reject,mouth,"[{""start_ms"":160,""end_ms"":1480,""reason"":""mouth""}]",v4
Pj0KGAllzfs_s0000267970_e0000271006,reject,"mouth, small_face",[],v4
Pj0KGAllzfs_s0000271234_e0000275294,reject,mouth,"[{""start_ms"":0,""end_ms"":4063,""reason"":""mouth""}]",v4
Pj0KGAllzfs_s0000275714_e0000279646,reject,"mouth, small_face",[],v4
Pj0KGAllzfs_s0000282306_e0000285534,reject,"mouth, small_face",[],v4
