clip_id,file_path,label,method,param,source_clip,source_video,speaker_id,tier,split
7577748683672866055_clip0000_t00002_anonblu_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\7577748683672866055_clip0000_t00002_anonblu_crf23.mp4,1,anonymization,blur_box=903x1431,7577748683672866055_clip0000_t00002,7577748683672866055,72,tier3,train
7577748683672866055_clip0003_t00067_anonblu_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\7577748683672866055_clip0003_t00067_anonblu_crf40.mp4,1,anonymization,blur_box=1080x1867,7577748683672866055_clip0003_t00067,7577748683672866055,72,tier3,train
7581782589204188423_clip0001_t00016_anonblu_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\7581782589204188423_clip0001_t00016_anonblu_crf35.mp4,1,anonymization,blur_box=719x1023,7581782589204188423_clip0001_t00016,7581782589204188423,72,tier3,train
7614120408689822984_clip0001_t00008_anonblu_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\7614120408689822984_clip0001_t00008_anonblu_crf30.mp4,1,anonymization,blur_box=676x914,7614120408689822984_clip0001_t00008,7614120408689822984,72,tier3,train
7638262561955269889_clip0001_t00004_anonblu_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\7638262561955269889_clip0001_t00004_anonblu_crf40.mp4,1,anonymization,blur_box=485x282,7638262561955269889_clip0001_t00004,7638262561955269889,73,tier3,test
u4AumpXc-qc_clip0008_t00059_anonblu_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\u4AumpXc-qc_clip0008_t00059_anonblu_crf40.mp4,1,anonymization,blur_box=501x294,u4AumpXc-qc_clip0008_t00059,u4AumpXc-qc,74,tier1,train
7636689448880721173_clip0004_t00022_anonblu_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\7636689448880721173_clip0004_t00022_anonblu_crf30.mp4,1,anonymization,blur_box=908x284,7636689448880721173_clip0004_t00022,7636689448880721173,76,tier3,train
7636689448880721173_clip0008_t00048_anonblu_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\7636689448880721173_clip0008_t00048_anonblu_crf35.mp4,1,anonymization,blur_box=914x587,7636689448880721173_clip0008_t00048,7636689448880721173,76,tier3,train
7636689448880721173_clip0016_t00115_anonblu_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\7636689448880721173_clip0016_t00115_anonblu_crf23.mp4,1,anonymization,blur_box=285x292,7636689448880721173_clip0016_t00115,7636689448880721173,76,tier3,train
F1JQOFSjVZg_clip0039_t00438_anonblu_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\F1JQOFSjVZg_clip0039_t00438_anonblu_crf23.mp4,1,anonymization,blur_box=242x319,F1JQOFSjVZg_clip0039_t00438,F1JQOFSjVZg,83,tier1,train
z0ZM1kEnmJI_clip0009_t00189_anonblu_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\z0ZM1kEnmJI_clip0009_t00189_anonblu_crf35.mp4,1,anonymization,blur_box=232x285,z0ZM1kEnmJI_clip0009_t00189,z0ZM1kEnmJI,85,tier1,train
MpVfVbPdmis_clip0042_t00533_anonblu_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\MpVfVbPdmis_clip0042_t00533_anonblu_crf30.mp4,1,anonymization,blur_box=745x618,MpVfVbPdmis_clip0042_t00533,MpVfVbPdmis,87,tier1,train
g6hBKVh_7Pk_clip0089_t00874_anonblu_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\g6hBKVh_7Pk_clip0089_t00874_anonblu_crf23.mp4,1,anonymization,blur_box=531x655,g6hBKVh_7Pk_clip0089_t00874,g6hBKVh_7Pk,89,tier1,train
g6hBKVh_7Pk_clip0090_t00878_anonblu_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\g6hBKVh_7Pk_clip0090_t00878_anonblu_crf35.mp4,1,anonymization,blur_box=535x631,g6hBKVh_7Pk_clip0090_t00878,g6hBKVh_7Pk,89,tier1,train
7636020413188934919_clip0002_t00153_anonblu_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\7636020413188934919_clip0002_t00153_anonblu_crf23.mp4,1,anonymization,blur_box=454x448,7636020413188934919_clip0002_t00153,7636020413188934919,90,tier3,test
2A2WBpeuVNw_clip0012_t00263_anonblu_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\2A2WBpeuVNw_clip0012_t00263_anonblu_crf23.mp4,1,anonymization,blur_box=537x511,2A2WBpeuVNw_clip0012_t00263,2A2WBpeuVNw,92,tier1,test
2A2WBpeuVNw_clip0039_t00512_anonblu_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\2A2WBpeuVNw_clip0039_t00512_anonblu_crf23.mp4,1,anonymization,blur_box=348x487,2A2WBpeuVNw_clip0039_t00512,2A2WBpeuVNw,92,tier1,test
AJ7t8LnesSA_clip0012_t00289_anonblu_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\AJ7t8LnesSA_clip0012_t00289_anonblu_crf40.mp4,1,anonymization,blur_box=619x590,AJ7t8LnesSA_clip0012_t00289,AJ7t8LnesSA,96,tier2,test
aArTJcMMmTw_clip0017_t00310_anonblu_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\aArTJcMMmTw_clip0017_t00310_anonblu_crf40.mp4,1,anonymization,blur_box=349x480,aArTJcMMmTw_clip0017_t00310,aArTJcMMmTw,99,tier1,train
aArTJcMMmTw_clip0020_t00325_anonblu_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\aArTJcMMmTw_clip0020_t00325_anonblu_crf35.mp4,1,anonymization,blur_box=475x591,aArTJcMMmTw_clip0020_t00325,aArTJcMMmTw,99,tier1,train
FufWLL1IIrQ_clip0048_t00281_anonblu_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\FufWLL1IIrQ_clip0048_t00281_anonblu_crf23.mp4,1,anonymization,blur_box=329x477,FufWLL1IIrQ_clip0048_t00281,FufWLL1IIrQ,100,tier2,val
EMFwAo7a4rg_clip0014_t00311_anonblu_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\EMFwAo7a4rg_clip0014_t00311_anonblu_crf30.mp4,1,anonymization,blur_box=1810x416,EMFwAo7a4rg_clip0014_t00311,EMFwAo7a4rg,101,tier1,test
EMFwAo7a4rg_clip0031_t00573_anonblu_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\EMFwAo7a4rg_clip0031_t00573_anonblu_crf23.mp4,1,anonymization,blur_box=829x520,EMFwAo7a4rg_clip0031_t00573,EMFwAo7a4rg,101,tier1,test
qh78i88JEiU_clip0042_t00484_anonblu_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\qh78i88JEiU_clip0042_t00484_anonblu_crf35.mp4,1,anonymization,blur_box=303x381,qh78i88JEiU_clip0042_t00484,qh78i88JEiU,104,tier1,train
7MhLFqIwNmE_clip0005_t00049_anonblu_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\7MhLFqIwNmE_clip0005_t00049_anonblu_crf23.mp4,1,anonymization,blur_box=384x508,7MhLFqIwNmE_clip0005_t00049,7MhLFqIwNmE,112,tier1,train
l9jY99iqS48_clip0043_t00273_anonblu_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\l9jY99iqS48_clip0043_t00273_anonblu_crf30.mp4,1,anonymization,blur_box=561x716,l9jY99iqS48_clip0043_t00273,l9jY99iqS48,113,tier1,train
tzfOPG9WhJ0_clip0056_t00362_anonblu_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\tzfOPG9WhJ0_clip0056_t00362_anonblu_crf30.mp4,1,anonymization,blur_box=1273x1210,tzfOPG9WhJ0_clip0056_t00362,tzfOPG9WhJ0,113,tier1,train
yWNpIJu2PsI_clip0062_t00394_anonblu_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\yWNpIJu2PsI_clip0062_t00394_anonblu_crf40.mp4,1,anonymization,blur_box=435x549,yWNpIJu2PsI_clip0062_t00394,yWNpIJu2PsI,113,tier1,train
yWNpIJu2PsI_clip0117_t00720_anonblu_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\yWNpIJu2PsI_clip0117_t00720_anonblu_crf40.mp4,1,anonymization,blur_box=489x536,yWNpIJu2PsI_clip0117_t00720,yWNpIJu2PsI,113,tier1,train
g6hBKVh_7Pk_clip0033_t00262_anonblu_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\g6hBKVh_7Pk_clip0033_t00262_anonblu_crf30.mp4,1,anonymization,blur_box=472x698,g6hBKVh_7Pk_clip0033_t00262,g6hBKVh_7Pk,114,tier1,train
Xigg3vUV2Gw_clip0010_t00102_anonblu_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\Xigg3vUV2Gw_clip0010_t00102_anonblu_crf40.mp4,1,anonymization,blur_box=296x364,Xigg3vUV2Gw_clip0010_t00102,Xigg3vUV2Gw,115,tier1,train
2A2WBpeuVNw_clip0016_t00294_anonblu_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\2A2WBpeuVNw_clip0016_t00294_anonblu_crf35.mp4,1,anonymization,blur_box=445x470,2A2WBpeuVNw_clip0016_t00294,2A2WBpeuVNw,116,tier1,test
2A2WBpeuVNw_clip0040_t00515_anonblu_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\2A2WBpeuVNw_clip0040_t00515_anonblu_crf35.mp4,1,anonymization,blur_box=782x565,2A2WBpeuVNw_clip0040_t00515,2A2WBpeuVNw,116,tier1,test
TfkrTFbzafQ_clip0020_t00124_anonblu_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\TfkrTFbzafQ_clip0020_t00124_anonblu_crf40.mp4,1,anonymization,blur_box=207x243,TfkrTFbzafQ_clip0020_t00124,TfkrTFbzafQ,120,tier2,test
TfkrTFbzafQ_clip0026_t00149_anonblu_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\TfkrTFbzafQ_clip0026_t00149_anonblu_crf35.mp4,1,anonymization,blur_box=215x246,TfkrTFbzafQ_clip0026_t00149,TfkrTFbzafQ,120,tier2,test
usfv-YmWPBs_clip0015_t00309_anonblu_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\usfv-YmWPBs_clip0015_t00309_anonblu_crf35.mp4,1,anonymization,blur_box=242x284,usfv-YmWPBs_clip0015_t00309,usfv-YmWPBs,123,tier1,train
7637494375840337160_clip0004_t00027_anonblu_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\7637494375840337160_clip0004_t00027_anonblu_crf30.mp4,1,anonymization,blur_box=714x984,7637494375840337160_clip0004_t00027,7637494375840337160,124,tier3,train
7637494375840337160_clip0008_t00054_anonblu_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\7637494375840337160_clip0008_t00054_anonblu_crf40.mp4,1,anonymization,blur_box=846x1027,7637494375840337160_clip0008_t00054,7637494375840337160,124,tier3,train
7625975365168663828_clip0000_t00001_anonblu_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\7625975365168663828_clip0000_t00001_anonblu_crf40.mp4,1,anonymization,blur_box=1038x1852,7625975365168663828_clip0000_t00001,7625975365168663828,126,tier3,train
FufWLL1IIrQ_clip0006_t00045_anonblu_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\FufWLL1IIrQ_clip0006_t00045_anonblu_crf40.mp4,1,anonymization,blur_box=1662x819,FufWLL1IIrQ_clip0006_t00045,FufWLL1IIrQ,127,tier2,val
FufWLL1IIrQ_clip0007_t00051_anonblu_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\FufWLL1IIrQ_clip0007_t00051_anonblu_crf40.mp4,1,anonymization,blur_box=359x388,FufWLL1IIrQ_clip0007_t00051,FufWLL1IIrQ,127,tier2,val
RY6V7DqGnTw_clip0013_t00149_anonblu_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\RY6V7DqGnTw_clip0013_t00149_anonblu_crf23.mp4,1,anonymization,blur_box=211x276,RY6V7DqGnTw_clip0013_t00149,RY6V7DqGnTw,128,tier1,test
RY6V7DqGnTw_clip0017_t00176_anonblu_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\RY6V7DqGnTw_clip0017_t00176_anonblu_crf30.mp4,1,anonymization,blur_box=212x272,RY6V7DqGnTw_clip0017_t00176,RY6V7DqGnTw,128,tier1,test
RY6V7DqGnTw_clip0064_t00472_anonblu_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\RY6V7DqGnTw_clip0064_t00472_anonblu_crf35.mp4,1,anonymization,blur_box=211x312,RY6V7DqGnTw_clip0064_t00472,RY6V7DqGnTw,128,tier1,test
RY6V7DqGnTw_clip0089_t00646_anonblu_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\RY6V7DqGnTw_clip0089_t00646_anonblu_crf30.mp4,1,anonymization,blur_box=222x295,RY6V7DqGnTw_clip0089_t00646,RY6V7DqGnTw,128,tier1,test
RY6V7DqGnTw_clip0125_t00852_anonblu_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\RY6V7DqGnTw_clip0125_t00852_anonblu_crf40.mp4,1,anonymization,blur_box=208x288,RY6V7DqGnTw_clip0125_t00852,RY6V7DqGnTw,128,tier1,test
ouCPqISuqAU_clip0000_t00001_anonblu_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\ouCPqISuqAU_clip0000_t00001_anonblu_crf40.mp4,1,anonymization,blur_box=432x596,ouCPqISuqAU_clip0000_t00001,ouCPqISuqAU,129,tier1,val
ouCPqISuqAU_clip0023_t00145_anonblu_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\ouCPqISuqAU_clip0023_t00145_anonblu_crf40.mp4,1,anonymization,blur_box=644x892,ouCPqISuqAU_clip0023_t00145,ouCPqISuqAU,129,tier1,val
ouCPqISuqAU_clip0057_t00335_anonblu_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\ouCPqISuqAU_clip0057_t00335_anonblu_crf35.mp4,1,anonymization,blur_box=658x932,ouCPqISuqAU_clip0057_t00335,ouCPqISuqAU,129,tier1,val
ouCPqISuqAU_clip0065_t00374_anonblu_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\ouCPqISuqAU_clip0065_t00374_anonblu_crf30.mp4,1,anonymization,blur_box=682x920,ouCPqISuqAU_clip0065_t00374,ouCPqISuqAU,129,tier1,val
ouCPqISuqAU_clip0074_t00429_anonblu_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\ouCPqISuqAU_clip0074_t00429_anonblu_crf30.mp4,1,anonymization,blur_box=661x973,ouCPqISuqAU_clip0074_t00429,ouCPqISuqAU,129,tier1,val
ouCPqISuqAU_clip0098_t00584_anonblu_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\ouCPqISuqAU_clip0098_t00584_anonblu_crf23.mp4,1,anonymization,blur_box=698x932,ouCPqISuqAU_clip0098_t00584,ouCPqISuqAU,129,tier1,val
ouCPqISuqAU_clip0102_t00605_anonblu_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\ouCPqISuqAU_clip0102_t00605_anonblu_crf40.mp4,1,anonymization,blur_box=682x913,ouCPqISuqAU_clip0102_t00605,ouCPqISuqAU,129,tier1,val
g6hBKVh_7Pk_clip0012_t00091_anonblu_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\g6hBKVh_7Pk_clip0012_t00091_anonblu_crf35.mp4,1,anonymization,blur_box=1430x558,g6hBKVh_7Pk_clip0012_t00091,g6hBKVh_7Pk,130,tier1,train
EMFwAo7a4rg_clip0008_t00197_anonblu_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\EMFwAo7a4rg_clip0008_t00197_anonblu_crf40.mp4,1,anonymization,blur_box=383x471,EMFwAo7a4rg_clip0008_t00197,EMFwAo7a4rg,137,tier1,test
EMFwAo7a4rg_clip0017_t00341_anonblu_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\EMFwAo7a4rg_clip0017_t00341_anonblu_crf30.mp4,1,anonymization,blur_box=481x497,EMFwAo7a4rg_clip0017_t00341,EMFwAo7a4rg,137,tier1,test
UnodrLYWJYI_clip0049_t00474_anonblu_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\UnodrLYWJYI_clip0049_t00474_anonblu_crf40.mp4,1,anonymization,blur_box=1643x991,UnodrLYWJYI_clip0049_t00474,UnodrLYWJYI,138,tier2,train
UnodrLYWJYI_clip0054_t00528_anonblu_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\UnodrLYWJYI_clip0054_t00528_anonblu_crf40.mp4,1,anonymization,blur_box=556x641,UnodrLYWJYI_clip0054_t00528,UnodrLYWJYI,138,tier2,train
RoXXg62YfpM_clip0062_t00540_anonblu_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\RoXXg62YfpM_clip0062_t00540_anonblu_crf35.mp4,1,anonymization,blur_box=812x583,RoXXg62YfpM_clip0062_t00540,RoXXg62YfpM,139,tier1,val
_UEZaDjz02I_clip0048_t00511_anonblu_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\_UEZaDjz02I_clip0048_t00511_anonblu_crf23.mp4,1,anonymization,blur_box=417x598,_UEZaDjz02I_clip0048_t00511,_UEZaDjz02I,139,tier1,val
okygVjgD02Y_clip0023_t00153_anonblu_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\okygVjgD02Y_clip0023_t00153_anonblu_crf23.mp4,1,anonymization,blur_box=445x587,okygVjgD02Y_clip0023_t00153,okygVjgD02Y,139,tier1,val
okygVjgD02Y_clip0038_t00290_anonblu_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\okygVjgD02Y_clip0038_t00290_anonblu_crf40.mp4,1,anonymization,blur_box=517x615,okygVjgD02Y_clip0038_t00290,okygVjgD02Y,139,tier1,val
7635520940717395221_clip0001_t00056_anonblu_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\7635520940717395221_clip0001_t00056_anonblu_crf35.mp4,1,anonymization,blur_box=527x453,7635520940717395221_clip0001_t00056,7635520940717395221,140,tier3,train
FufWLL1IIrQ_clip0026_t00165_anonblu_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\FufWLL1IIrQ_clip0026_t00165_anonblu_crf30.mp4,1,anonymization,blur_box=1920x1040,FufWLL1IIrQ_clip0026_t00165,FufWLL1IIrQ,144,tier2,val
FufWLL1IIrQ_clip0027_t00171_anonblu_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\FufWLL1IIrQ_clip0027_t00171_anonblu_crf40.mp4,1,anonymization,blur_box=582x493,FufWLL1IIrQ_clip0027_t00171,FufWLL1IIrQ,144,tier2,val
FufWLL1IIrQ_clip0029_t00179_anonblu_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\FufWLL1IIrQ_clip0029_t00179_anonblu_crf40.mp4,1,anonymization,blur_box=294x369,FufWLL1IIrQ_clip0029_t00179,FufWLL1IIrQ,144,tier2,val
FufWLL1IIrQ_clip0034_t00203_anonblu_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\FufWLL1IIrQ_clip0034_t00203_anonblu_crf40.mp4,1,anonymization,blur_box=289x361,FufWLL1IIrQ_clip0034_t00203,FufWLL1IIrQ,144,tier2,val
0-fu0N-npmg_clip0020_t00245_anonblu_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\0-fu0N-npmg_clip0020_t00245_anonblu_crf30.mp4,1,anonymization,blur_box=431x560,0-fu0N-npmg_clip0020_t00245,0-fu0N-npmg,148,tier1,train
0-fu0N-npmg_clip0023_t00260_anonblu_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\0-fu0N-npmg_clip0023_t00260_anonblu_crf30.mp4,1,anonymization,blur_box=425x562,0-fu0N-npmg_clip0023_t00260,0-fu0N-npmg,148,tier1,train
2cg60JADoVY_clip0125_t00706_anonblu_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\2cg60JADoVY_clip0125_t00706_anonblu_crf35.mp4,1,anonymization,blur_box=324x443,2cg60JADoVY_clip0125_t00706,2cg60JADoVY,149,tier1,train
2cg60JADoVY_clip0174_t00962_anonblu_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\2cg60JADoVY_clip0174_t00962_anonblu_crf35.mp4,1,anonymization,blur_box=338x444,2cg60JADoVY_clip0174_t00962,2cg60JADoVY,149,tier1,train
2cg60JADoVY_clip0183_t01029_anonblu_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\2cg60JADoVY_clip0183_t01029_anonblu_crf30.mp4,1,anonymization,blur_box=326x458,2cg60JADoVY_clip0183_t01029,2cg60JADoVY,149,tier1,train
vE8wJ17uidE_clip0011_t00070_anonblu_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\vE8wJ17uidE_clip0011_t00070_anonblu_crf40.mp4,1,anonymization,blur_box=315x427,vE8wJ17uidE_clip0011_t00070,vE8wJ17uidE,149,tier1,train
vE8wJ17uidE_clip0095_t00578_anonblu_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\vE8wJ17uidE_clip0095_t00578_anonblu_crf40.mp4,1,anonymization,blur_box=348x441,vE8wJ17uidE_clip0095_t00578,vE8wJ17uidE,149,tier1,train
vE8wJ17uidE_clip0101_t00612_anonblu_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\vE8wJ17uidE_clip0101_t00612_anonblu_crf35.mp4,1,anonymization,blur_box=363x466,vE8wJ17uidE_clip0101_t00612,vE8wJ17uidE,149,tier1,train
7625284777838513428_clip0000_t00000_anonblu_crf30,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\7625284777838513428_clip0000_t00000_anonblu_crf30.mp4,1,anonymization,blur_box=912x347,7625284777838513428_clip0000_t00000,7625284777838513428,151,tier3,train
FufWLL1IIrQ_clip0020_t00122_anonblu_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\FufWLL1IIrQ_clip0020_t00122_anonblu_crf23.mp4,1,anonymization,blur_box=388x448,FufWLL1IIrQ_clip0020_t00122,FufWLL1IIrQ,153,tier2,val
0-fu0N-npmg_clip0014_t00185_anonblu_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\0-fu0N-npmg_clip0014_t00185_anonblu_crf23.mp4,1,anonymization,blur_box=225x276,0-fu0N-npmg_clip0014_t00185,0-fu0N-npmg,155,tier1,train
UnodrLYWJYI_clip0004_t00028_anonblu_crf35,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\UnodrLYWJYI_clip0004_t00028_anonblu_crf35.mp4,1,anonymization,blur_box=975x444,UnodrLYWJYI_clip0004_t00028,UnodrLYWJYI,157,tier2,train
usfv-YmWPBs_clip0056_t00885_anonblu_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\usfv-YmWPBs_clip0056_t00885_anonblu_crf40.mp4,1,anonymization,blur_box=327x413,usfv-YmWPBs_clip0056_t00885,usfv-YmWPBs,158,tier1,train
usfv-YmWPBs_clip0059_t00910_anonblu_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\usfv-YmWPBs_clip0059_t00910_anonblu_crf40.mp4,1,anonymization,blur_box=375x411,usfv-YmWPBs_clip0059_t00910,usfv-YmWPBs,158,tier1,train
qh78i88JEiU_clip0024_t00227_anonblu_crf40,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\qh78i88JEiU_clip0024_t00227_anonblu_crf40.mp4,1,anonymization,blur_box=288x379,qh78i88JEiU_clip0024_t00227,qh78i88JEiU,159,tier1,train
qh78i88JEiU_clip0026_t00239_anonblu_crf23,E:\FPTU\PRJ\VN-AV-DF-Capstone\archive\pilot_v1\03_fake\snvsm\fake\qh78i88JEiU_clip0026_t00239_anonblu_crf23.mp4,1,anonymization,blur_box=288x375,qh78i88JEiU_clip0026_t00239,qh78i88JEiU,159,tier1,train
